0.0926	5.96526
-0.0863	5.16368
0.1696	4.95006
-0.0319	5.6349
0.1804	5.76396
0.0556	5.93802
0.3008	6.1052
0.0648	5.96592
0.0347	4.91175
-0.0509	4.25365
-0.0169	4.07141
0.0191	5.00284
0.1961	4.72141
0.0404	4.47208
0.2809	4.39991
0.0321	4.79224
0.0862	3.91242
0.1904	4.90046
0.2033	5.16913
0.0117	5.49764
0.1783	5.16665
0.021	5.06042
0.1685	5.42412
0.1847	5.77665
0.177	5.68065
0.0474	5.68304
0.1484	6.03569
0.2305	5.97676
-0.1261	5.96235
0.1093	5.65475
-0.1056	5.12765
0.0062	5.8711
0.2022	5.51786
0.132	6.376
-0.0642	6.67804
0.1783	5.53809
0.0419	6.56016
0.1858	6.79081
0.2866	7.04949
0.0308	7.05074
0.2576	5.93975
0.228	6.38932
0.2074	6.26019
0.0568	6.05318
0.2598	6.1935
0.0371	5.8452
0.1748	5.78988
0.1273	5.74531
0.2868	5.63758
0.3044	6.20004
0.3811	6.71247
0.2194	7.2932
0.3333	6.68687
0.2878	6.50919
0.2841	7.00303
0.541	6.87334
0.1682	7.30308
0.5186	7.33409
0.3305	7.16593
0.295	7.54487
0.2405	7.65914
0.2341	7.57209
0.3083	7.72292
0.5023	7.78868
0.2785	7.84456
0.6297	7.45061
0.4691	7.07466
0.4956	6.63177
0.4599	6.15062
0.5628	6.01726
0.6134	5.93943
0.5938	5.6806
0.7033	6.05591
0.7337	6.55121
0.6231	6.85577
0.6982	6.59065
0.6252	6.42097
0.5599	6.06666
0.4831	5.52158
0.7129	6.38531
0.7043	6.96969
0.6999	6.33095
0.4877	5.63303
0.5524	5.6719
0.6008	6.05039
0.6064	6.46681
0.8206	6.40628
0.8488	6.53988
0.6898	7.00303
0.4816	6.89401
0.8248	7.28869
0.6243	7.30055
0.9046	6.92842
0.4892	6.26184
0.7241	6.13851
0.7371	7.35463
0.5845	6.59059
0.5899	6.5925
0.5956	5.59821
0.695	5.69694
0.5011	5.91926
0.6139	6.55532
0.5314	6.79558
0.6793	6.19937
0.7023	6.05002
0.5062	6.19735
0.6744	6.2012
0.397	6.5268
0.7223	6.65742
0.5817	6.80059
0.962	7.69021
0.6406	7.66972
0.8495	7.26749
0.6616	7.66011
0.6686	7.0287
0.58	7.18154
0.7338	7.24156
0.6742	7.12245
0.5992	6.64055
0.6731	6.71233
0.5066	6.56433
0.6345	6.34527
0.7016	6.31032
0.644	6.11212
0.8895	6.82508
0.5265	7.50804
0.726	7.58686
0.5394	6.45685
0.9396	6.47373
0.6601	7.36646
0.7783	7.70768
0.6046	7.82039
0.7636	7.58597
0.7867	7.20377
0.7915	7.62835
0.7528	8.26427
0.9157	7.94275
0.8403	7.4303
0.9003	7.20501
0.7253	7.53276
0.7623	6.62157
0.6401	6.51927
0.7178	7.01352
0.9199	7.84841
1.044	7.41395
0.7928	7.65946
0.7141	7.16015
0.7059	7.07407
0.6135	6.63553
0.9426	7.49035
0.7655	7.89289
0.9514	7.68931
1.0233	7.79303
0.6757	8.32202
0.6871	7.56623
0.8118	7.99542
0.7898	7.80906
0.8586	8.20104
0.8899	7.93996
0.7801	8.16756
0.6985	7.43996
1.018	7.78814
0.8451	7.81231
0.8771	8.4113
0.4715	7.43324
0.7709	7.17847
0.8966	7.76172
1.033	8.12868
0.8949	8.1918
0.9572	8.17457
0.8215	8.88757
0.8375	8.12446
0.9365	8.62068
1.0647	9.32462
0.8078	8.84305
0.9641	8.67048
0.8789	8.40276
0.8506	7.58784
0.8209	8.01919
0.9233	8.14778
0.8557	8.078
0.9047	8.1507
1.0241	8.69705
1.0056	8.37068
0.9908	8.69917
0.7347	8.51704
0.8397	8.15045
0.803	8.04772
0.9127	7.93107
1.1071	8.66389
0.8583	8.71712
1.0101	9.10388
0.8087	8.89055
0.9954	8.33628
0.8555	8.57603
0.9312	8.46039
0.9705	8.57413
0.9409	8.74048
0.7353	8.52266
0.8226	8.58275
0.9582	8.9709
0.9211	8.34349
0.866	8.20174
1.0753	8.8396
1.1243	9.09739
0.8825	8.98534
0.9431	8.50701
0.7377	8.67098
1.0644	8.771
1.1442	9.78379
1.0627	9.48281
1.3408	9.61052
0.9915	9.9005
1.0763	9.13374
0.8607	9.23835
1.0131	9.59061
0.9931	8.75648
0.829	8.92125
1.0855	8.73843
0.7334	8.56047
0.8978	8.56575
1.0946	8.89916
1.0009	9.14416
0.8674	8.92636
1.0455	9.09316
0.8375	8.86894
0.9472	8.90419
1.0473	9.11441
1.0798	9.43197
0.9455	8.98497
1.0637	9.34396
0.9407	9.02963
1.1261	8.9295
0.9102	8.94984
1.1724	10.0863
1.1511	9.78889
0.9823	10.0478
1.0346	10.3097
1.2728	9.7592
0.9105	8.94445
0.9987	9.08749
1.0661	9.45343
0.9023	8.6024
1.0066	9.60485
1.1824	9.73697
1.0124	8.71238
1.0486	9.18597
0.9931	8.9697
0.9008	9.03733
0.9297	8.13239
0.8914	7.46107
0.9447	7.38679
0.8464	7.7104
0.8898	7.71499
0.9519	7.59881
1.0096	8.41168
1.199	8.44684
1.0505	9.92588
1.211	9.65709
1.1703	10.3807
1.4174	10.6701
1.1744	10.7274
1.2956	10.0276
1.143	10.5179
1.1537	10.292
1.2427	11.2228
1.2674	10.3748
1.3393	10.8596
1.1258	10.3426
1.065	9.30224
1.2567	9.58424
0.7328	9.29883
1.1799	10.0256
1.253	9.66614
1.1708	9.18581
1.0492	9.07488
0.9344	9.10062
1.1238	8.48073
1.0951	9.02599
0.8845	9.35175
1.0801	8.91177
0.929	9.16491
1.077	9.03832
0.9312	9.13865
0.9449	8.91496
1.0643	9.70661
0.9587	9.26828
1.0907	9.09732
0.9893	9.40833
1.2192	10.0889
1.3031	10.1782
1.0388	10.1924
1.1775	10.343
1.1927	10.4214
1.2333	9.57653
1.2388	10.3409
1.1102	10.9043
1.1657	10.4291
1.2887	10.5509
1.2045	9.98354
1.2124	10.0099
1.4124	9.99851
1.2286	10.8018
0.8859	9.96266
1.1122	9.56035
1.0173	9.34249
1.0829	9.87331
1.2718	9.79208
1.0174	10.908
1.2663	10.5771
1.2653	10.1072
1.2102	10.3849
1.2413	10.8616
1.149	10.7956
1.0458	10.7649
1.28	10.0853
1.2283	10.7601
1.2844	11.2547
1.3377	11.2121
1.2047	11.4829
1.2477	11.074
1.4561	11.5918
1.4757	10.9831
1.3682	11.8572
1.3625	12.1505
1.4576	12.1251
1.3598	11.5359
1.285	11.8669
1.2535	11.5564
1.3136	10.8707
1.119	11.2853
1.3217	11.5021
1.3818	10.709
1.0602	10.2613
1.2213	11.0876
1.1938	10.1234
1.2361	10.7662
1.3631	11.5291
1.3405	10.5402
1.1436	10.6173
1.2643	10.8117
1.3773	10.7968
1.3315	11.545
1.4364	11.5712
1.4752	11.6948
1.0122	11.5709
1.3889	11.4534
1.4181	11.7639
1.3826	11.9725
1.5014	11.6927
1.4728	12.3954
1.1442	12.1679
1.3188	11.1982
1.5509	11.9907
1.5465	12.1725
1.3202	11.4268
1.2979	11.2839
1.2106	11.1793
1.1732	11.4008
1.2467	11.5623
1.2568	11.7321
1.4215	12.2756
1.2925	11.2364
1.4287	11.5905
1.2534	10.898
1.3153	10.8948
1.4357	11.4939
1.4991	11.9002
1.3989	11.9282
1.3879	12.3722
1.3773	12.349
1.4456	11.406
1.4246	11.2039
1.452	11.4874
1.1859	12.7205
1.1681	11.5267
1.3105	11.1771
1.4566	11.5587
1.4246	12.4163
1.5012	12.1434
1.331	12.0922
1.3767	12.4714
1.5399	12.5057
1.2867	12.227
1.1595	12.0602
1.1525	11.8115
1.4403	11.5902
1.4254	11.5122
1.4419	11.8867
1.3288	12.4621
1.299	12.5239
1.4301	13.1888
1.4051	13.3492
1.4618	12.9183
1.3464	12.8156
1.1589	12.4826
1.4054	12.0318
1.4266	11.9166
1.4202	12.0033
