-0.1224	7.3115
0.1745	8.26465
-0.1399	8.71422
0.0728	7.67676
0.0568	8.62653
0.1874	8.64949
0.1147	8.26452
-0.0846	8.51166
0.0194	7.48089
0.0999	7.27735
0.0072	6.99945
-0.0173	6.50862
0.1553	7.41514
-0.0838	6.65339
-0.0705	6.59381
-0.0886	6.30305
0.1717	6.42325
0.0368	7.4499
-0.0361	6.5484
0.2555	7.43685
-0.0252	8.34272
0.2763	7.91327
0.0241	8.80717
0.4388	10.1152
0.2275	9.17634
0.1019	9.38233
0.0899	8.74385
0.1246	8.97058
0.0706	9.4454
0.2858	8.96597
-0.0809	8.27169
0.2977	8.87986
0.197	8.80515
0.0065	9.3565
0.178	9.7224
0.0644	9.17628
0.0602	9.03399
0.0357	8.77356
0.1363	9.13589
0.0979	9.57034
0.1637	9.52375
0.2112	8.54118
0.1581	8.70482
0.1119	8.77057
0.1262	9.31284
0.2108	9.15771
0.1001	7.99138
0.0573	7.72244
0.3476	8.88386
0.1355	8.63553
0.1165	9.01663
0.2318	9.28061
0.2928	9.73562
0.312	9.90433
0.3089	9.95583
0.4524	9.755
0.2968	11.5883
0.3994	10.4126
0.3126	10.1353
0.4056	10.6087
0.5708	9.12034
0.5731	8.90832
0.6484	7.79064
0.6151	8.25399
0.4999	7.4778
0.5891	7.86467
0.3841	7.33065
0.6016	7.76684
0.5675	7.23533
0.6592	7.6915
0.5886	8.08329
0.6099	8.48352
0.6235	8.52033
0.608	9.30494
0.6027	8.50611
0.5189	8.61703
0.5067	7.93469
0.7207	8.45689
0.6987	8.37636
0.6464	8.42553
0.4851	8.29686
0.7786	8.73245
0.5427	8.2537
0.6442	8.51102
0.7161	8.27211
0.6371	8.27916
0.7017	8.78757
0.7322	9.50384
0.6444	9.1254
0.6904	9.20355
0.7556	9.61465
0.9355	10.1419
0.7184	10.2296
0.7969	9.74228
0.6503	9.28301
0.575	8.81519
0.5326	8.37976
0.5828	8.32774
0.6181	8.43713
0.8116	8.58653
0.5333	8.29669
0.5725	8.05166
0.6066	8.65453
0.833	8.75722
0.7211	9.34199
0.6539	8.83934
0.3761	8.55478
0.7411	8.85776
0.8073	8.99881
0.8834	9.79553
0.7237	9.86426
1.0127	10.2924
0.714	10.3207
0.7228	9.68497
0.6729	9.78533
0.5885	9.35057
0.871	9.14934
0.7981	10.0426
0.7857	9.66101
0.7779	9.43901
0.7069	9.36896
0.5554	9.19963
0.6666	8.49404
0.8585	9.15072
0.7223	9.40602
0.8147	9.51294
0.7136	9.14911
0.7669	9.0351
0.7137	9.86668
0.9304	10.6494
0.8285	10.4792
0.8487	10.4619
0.8271	10.0937
0.6982	10.2269
0.8961	10.2297
0.7602	10.4779
0.654	10.2957
0.9054	10.6585
0.6308	9.79092
0.8237	9.20747
0.8047	9.38753
0.8033	10.1265
0.8359	10.1888
0.8627	10.3396
0.893	10.2237
0.6548	9.49171
0.8002	10.089
0.7473	9.89152
0.9042	9.83914
0.818	10.163
0.935	10.4819
0.7361	10.809
0.8648	10.7323
0.9147	10.7288
0.805	10.7665
1.0089	11.2998
1.0346	11.2692
0.9376	11.1915
0.8731	11.2921
0.8504	11.2587
0.6881	10.4879
0.685	9.8627
0.9166	10.1651
0.8487	10.0384
0.8945	10.7774
0.8256	10.6178
0.7715	9.9733
0.7593	10.0726
1.0138	10.8254
1.0841	11.5951
0.7837	11.096
1.0092	11.3548
0.7193	11.6042
0.9636	10.9816
1.0051	12.323
0.9238	12.1947
1.0986	11.5959
0.8776	11.2344
0.9757	10.9388
0.9424	10.841
0.8568	10.9443
0.6986	11.0666
0.9992	10.8037
0.7954	11.5405
1.1271	11.6459
1.0018	11.725
1.0719	11.184
0.7742	11.2296
0.8353	11.1275
0.7672	10.7255
1.0105	11.0395
1.1581	12.1165
0.8184	11.5526
0.9374	11.504
0.8655	11.4434
0.8757	11.4303
0.9727	11.8743
1.0843	11.5123
0.9258	12.0091
0.9485	11.6714
0.909	11.579
1.0989	11.6525
0.9132	11.0256
0.9939	11.62
1.1333	11.0748
0.7919	11.6536
0.8274	12.0615
0.8399	11.9678
1.2098	12.3889
0.9673	12.155
1.2923	12.2192
0.861	12.7765
0.9595	12.0365
1.0021	12.285
1.1416	12.309
0.8278	11.7021
1.1328	11.6812
0.8693	12.0203
0.9812	11.78
0.8127	11.7916
1.2893	11.8816
0.9628	11.7449
0.9792	11.8427
0.9707	11.9457
0.7955	11.3868
1.056	12.3377
1.209	12.2001
0.9182	11.3057
1.1058	11.7203
1.0009	11.8011
0.955	11.1455
0.7635	11.7213
0.9752	12.3843
1.0919	11.9946
1.1709	12.2431
1.0092	12.5957
1.0573	12.9193
1.0485	12.5793
0.9163	12.2813
1.3663	11.9953
0.7845	11.687
0.8277	11.7061
1.2226	12.0908
1.0676	12.3785
1.1133	12.5951
1.0721	12.0976
0.7011	11.2589
0.7078	10.4369
0.5959	9.66482
0.8397	10.328
0.8649	10.5595
0.8544	9.60516
0.8108	9.99602
0.8311	10.2913
0.7555	10.4453
0.8687	10.3014
0.8337	11.4832
1.1097	11.2815
0.9585	12.2545
1.1276	13.0038
1.0416	13.1486
1.0212	12.506
1.1869	12.9867
0.9643	12.8864
1.2326	13.2881
1.2947	12.7617
1.1297	13.5326
0.9202	12.3224
0.9381	11.8244
0.8359	11.6601
0.8602	11.2255
1.0081	11.3788
1.0211	10.804
0.7356	11.5023
0.9549	11.1983
0.887	11.006
1.0612	11.1713
0.864	11.4679
0.9839	10.9931
0.8654	10.7241
0.8788	10.5577
0.7974	10.7059
0.8211	11.1664
0.9086	11.1214
0.8319	11.2589
1.0124	11.4709
1.2186	11.5255
0.9969	12.1937
0.9344	12.4089
1.1461	12.0661
1.0301	12.5801
0.9567	12.6966
1.2202	11.8817
0.9325	12.368
0.9743	12.2458
0.97	11.7701
0.9019	12.1072
1.1549	12.6502
1.172	12.4247
0.9285	12.5164
1.2783	12.5749
0.8371	12.1065
0.9122	11.4727
0.7915	11.2512
0.9524	11.39
0.9977	12.2746
0.9762	12.1575
1.091	12.2604
0.8449	11.9836
1.1107	12.2354
0.8595	12.1827
1.0882	12.7065
1.0916	11.9174
1.2282	13.3087
0.9923	13.0159
1.093	12.8257
1.0653	13.2873
1.2492	13.9739
1.3033	13.3474
1.1648	13.2118
1.1623	13.9025
0.9702	13.6014
0.9999	12.9013
1.0286	13.666
1.2926	14.4028
0.966	13.4637
1.2535	13.9095
1.1201	14.6592
1.0892	13.5044
1.2852	13.4703
1.1525	13.7832
1.1227	13.4413
1.0709	13.1104
1.0533	13.2786
1.0951	12.5683
1.038	12.6585
1.1685	13.3789
1.2793	13.1909
1.0029	13.3696
1.1318	13.2351
1.0398	12.8065
1.1879	13.2262
1.2911	13.0057
1.0266	13.6986
1.1449	13.5439
1.2314	13.9224
1.2473	14.6279
1.1829	14.7311
1.403	14.5182
1.2984	15.1645
1.0964	14.8698
1.1385	14.9008
1.4683	15.1989
1.3663	14.6045
1.3527	14.5754
1.1233	13.6067
1.0696	14.1945
1.0325	14.1125
1.1685	13.4833
1.1894	13.6487
1.1889	13.953
1.0578	13.1269
0.9956	13.9329
0.9398	13.9164
1.0864	13.2965
1.3621	13.1793
1.1093	13.671
1.335	14.3246
1.1397	14.6574
1.1165	15.1754
1.4209	15.5776
1.3205	15.8936
1.336	14.2283
1.0159	14.7582
1.0561	13.402
0.8971	13.1083
1.0499	13.3662
1.5148	14.1724
1.0115	13.6381
1.1211	14.357
1.3991	14.718
1.4542	15.8127
1.2796	15.4138
1.1636	14.0896
0.9815	13.6514
1.1508	13.2837
1.2364	13.4553
1.4148	13.9745
1.4753	15.5063
1.4016	14.9417
1.3662	15.3072
1.5176	15.2937
1.3264	15.746
1.4975	15.9012
1.4865	16.11
1.3966	15.4739
1.4091	14.9093
1.3425	13.9869
1.2792	14.0877
1.0816	15.0565
1.2862	15.6665
1.283	15.962
1.4236	15.0445
1.4717	15.2808
1.3275	15.2781
1.3336	15.42
1.2519	15.698
1.087	15.3367
1.3288	14.4172
1.317	14.71
1.2396	14.9941
1.2951	15.4108
1.3339	15.1072
1.3798	15.7432
1.3437	15.7376
1.4028	16.0565
1.4327	16.2835
1.4001	16.8101
1.5992	16.2488
1.4671	16.5179
1.6104	16.8949
1.5435	16.7567
