LAMMPS data file via write_data, version 23 Jun 2022, timestep = 10100

15820 atoms
2 atom types

-0.014952990000000001 148.01995299 xlo xhi
-0.011962392 118.116962392 ylo yhi
0 11.96 zlo zhi

Masses

1 58.933
2 47.88

Atoms # atomic

53 1 77.74 0 0 0 0 0
54 2 79.235 1.495 1.495 0 0 0
55 1 80.73 0 0 0 0 0
56 2 82.225 1.495 1.495 0 0 0
57 1 83.72 0 0 0 0 0
58 2 85.215 1.495 1.495 0 0 0
59 1 86.71 0 0 0 0 0
60 2 88.205 1.495 1.495 0 0 0
61 1 89.7 0 0 0 0 0
62 2 91.195 1.495 1.495 0 0 0
63 1 92.69 0 0 0 0 0
64 2 94.185 1.495 1.495 0 0 0
65 1 95.68 0 0 0 0 0
66 2 97.175 1.495 1.495 0 0 0
67 1 98.67 0 0 0 0 0
68 2 100.165 1.495 1.495 0 0 0
69 1 101.66 0 0 0 0 0
70 2 103.155 1.495 1.495 0 0 0
71 1 104.65 0 0 0 0 0
72 2 106.145 1.495 1.495 0 0 0
73 1 107.64 0 0 0 0 0
74 2 109.135 1.495 1.495 0 0 0
75 1 110.63 0 0 0 0 0
76 2 112.125 1.495 1.495 0 0 0
77 1 113.62 0 0 0 0 0
78 2 115.115 1.495 1.495 0 0 0
79 1 116.61 0 0 0 0 0
80 2 118.105 1.495 1.495 0 0 0
81 1 119.6 0 0 0 0 0
82 2 121.095 1.495 1.495 0 0 0
83 1 122.59 0 0 0 0 0
84 2 124.085 1.495 1.495 0 0 0
85 1 125.58 0 0 0 0 0
86 2 127.075 1.495 1.495 0 0 0
87 1 128.57 0 0 0 0 0
88 2 130.065 1.495 1.495 0 0 0
89 1 131.56 0 0 0 0 0
90 2 133.055 1.495 1.495 0 0 0
91 1 134.55 0 0 0 0 0
92 2 136.045 1.495 1.495 0 0 0
93 1 137.54 0 0 0 0 0
94 2 139.035 1.495 1.495 0 0 0
95 1 140.53 0 0 0 0 0
96 2 142.025 1.495 1.495 0 0 0
97 1 143.52 0 0 0 0 0
98 2 145.015 1.495 1.495 0 0 0
99 1 146.51 0 0 0 0 0
100 2 148.005 1.495 1.495 0 0 0
101 1 0 2.99 0 0 0 0
102 2 1.495 4.485 1.495 0 0 0
103 1 2.99 2.99 0 0 0 0
104 2 4.485 4.485 1.495 0 0 0
105 1 5.98 2.99 0 0 0 0
106 2 7.475 4.485 1.495 0 0 0
107 1 8.97 2.99 0 0 0 0
108 2 10.465 4.485 1.495 0 0 0
109 1 11.96 2.99 0 0 0 0
110 2 13.455 4.485 1.495 0 0 0
111 1 14.95 2.99 0 0 0 0
112 2 16.445 4.485 1.495 0 0 0
113 1 17.94 2.99 0 0 0 0
114 2 19.435 4.485 1.495 0 0 0
115 1 20.93 2.99 0 0 0 0
116 2 22.425 4.485 1.495 0 0 0
117 1 23.92 2.99 0 0 0 0
118 2 25.415 4.485 1.495 0 0 0
119 1 26.91 2.99 0 0 0 0
120 2 28.405 4.485 1.495 0 0 0
121 1 29.9 2.99 0 0 0 0
122 2 31.395 4.485 1.495 0 0 0
123 1 32.89 2.99 0 0 0 0
124 2 34.385 4.485 1.495 0 0 0
125 1 35.88 2.99 0 0 0 0
126 2 37.375 4.485 1.495 0 0 0
127 1 38.87 2.99 0 0 0 0
128 2 40.365 4.485 1.495 0 0 0
129 1 41.86 2.99 0 0 0 0
130 2 43.355 4.485 1.495 0 0 0
131 1 44.85 2.99 0 0 0 0
132 2 46.345 4.485 1.495 0 0 0
133 1 47.84 2.99 0 0 0 0
134 2 49.335 4.485 1.495 0 0 0
135 1 50.83 2.99 0 0 0 0
136 2 52.325 4.485 1.495 0 0 0
137 1 53.82 2.99 0 0 0 0
138 2 55.315 4.485 1.495 0 0 0
139 1 56.81 2.99 0 0 0 0
140 2 58.305 4.485 1.495 0 0 0
141 1 59.8 2.99 0 0 0 0
142 2 61.295 4.485 1.495 0 0 0
143 1 62.79 2.99 0 0 0 0
144 2 64.285 4.485 1.495 0 0 0
145 1 65.78 2.99 0 0 0 0
146 2 67.275 4.485 1.495 0 0 0
147 1 68.77 2.99 0 0 0 0
148 2 70.265 4.485 1.495 0 0 0
149 1 71.76 2.99 0 0 0 0
150 2 73.255 4.485 1.495 0 0 0
151 1 74.75 2.99 0 0 0 0
152 2 76.245 4.485 1.495 0 0 0
153 1 77.74 2.99 0 0 0 0
154 2 79.235 4.485 1.495 0 0 0
155 1 80.73 2.99 0 0 0 0
156 2 82.225 4.485 1.495 0 0 0
157 1 83.72 2.99 0 0 0 0
158 2 85.215 4.485 1.495 0 0 0
159 1 86.71 2.99 0 0 0 0
160 2 88.205 4.485 1.495 0 0 0
161 1 89.7 2.99 0 0 0 0
162 2 91.195 4.485 1.495 0 0 0
163 1 92.69 2.99 0 0 0 0
164 2 94.185 4.485 1.495 0 0 0
165 1 95.68 2.99 0 0 0 0
166 2 97.175 4.485 1.495 0 0 0
167 1 98.67 2.99 0 0 0 0
168 2 100.165 4.485 1.495 0 0 0
169 1 101.66 2.99 0 0 0 0
170 2 103.155 4.485 1.495 0 0 0
171 1 104.65 2.99 0 0 0 0
172 2 106.145 4.485 1.495 0 0 0
173 1 107.64 2.99 0 0 0 0
174 2 109.135 4.485 1.495 0 0 0
175 1 110.63 2.99 0 0 0 0
176 2 112.125 4.485 1.495 0 0 0
177 1 113.62 2.99 0 0 0 0
178 2 115.115 4.485 1.495 0 0 0
179 1 116.61 2.99 0 0 0 0
180 2 118.105 4.485 1.495 0 0 0
181 1 119.6 2.99 0 0 0 0
182 2 121.095 4.485 1.495 0 0 0
183 1 122.59 2.99 0 0 0 0
184 2 124.085 4.485 1.495 0 0 0
185 1 125.58 2.99 0 0 0 0
186 2 127.075 4.485 1.495 0 0 0
187 1 128.57 2.99 0 0 0 0
188 2 130.065 4.485 1.495 0 0 0
189 1 131.56 2.99 0 0 0 0
190 2 133.055 4.485 1.495 0 0 0
191 1 134.55 2.99 0 0 0 0
192 2 136.045 4.485 1.495 0 0 0
193 1 137.54 2.99 0 0 0 0
194 2 139.035 4.485 1.495 0 0 0
195 1 140.53 2.99 0 0 0 0
196 2 142.025 4.485 1.495 0 0 0
197 1 143.52 2.99 0 0 0 0
198 2 145.015 4.485 1.495 0 0 0
199 1 146.51 2.99 0 0 0 0
200 2 148.005 4.485 1.495 0 0 0
201 1 0 5.98 0 0 0 0
202 2 1.4612745805662979 7.560743265963045 1.6219076660610392 0 0 0
203 1 2.99 5.98 0 0 0 0
204 2 4.504922282865419 7.500949589313247 1.5155186773117544 0 0 0
205 1 5.98 5.98 0 0 0 0
206 2 7.53775942882997 7.421542110805867 1.4761667419577316 0 0 0
207 1 8.97 5.98 0 0 0 0
208 2 10.663856673785173 7.357272254432945 1.454237399253809 0 0 0
209 1 11.96 5.98 0 0 0 0
210 2 13.557257357905183 7.485244871308099 1.4414452653553351 0 0 0
211 1 14.95 5.98 0 0 0 0
212 2 16.484105130459753 7.461813937466045 1.4916896940173354 0 0 0
213 1 17.94 5.98 0 0 0 0
214 2 19.449455116350446 7.382443282597484 1.5257136967986618 0 0 0
215 1 20.93 5.98 0 0 0 0
216 2 22.509395366995612 7.429066658797309 1.5337470938294413 0 0 0
217 1 23.92 5.98 0 0 0 0
218 2 25.523129857476658 7.423263182222685 1.4926225238749704 0 0 0
219 1 26.91 5.98 0 0 0 0
220 2 28.420086812121262 7.419358795840555 1.4157799634855843 0 0 0
221 1 29.9 5.98 0 0 0 0
222 2 31.359598398281634 7.37374956033528 1.4816606696500094 0 0 0
223 1 32.89 5.98 0 0 0 0
224 2 34.39487396933785 7.391488727868268 1.4630507197649048 0 0 0
225 1 35.88 5.98 0 0 0 0
226 2 37.40181908956252 7.4636749958451425 1.4978061814014474 0 0 0
227 1 38.87 5.98 0 0 0 0
228 2 40.45284986309613 7.453220428240274 1.5361905464356345 0 0 0
229 1 41.86 5.98 0 0 0 0
230 2 43.34795436757703 7.369809965844159 1.549400820260401 0 0 0
231 1 44.85 5.98 0 0 0 0
232 2 46.39434446243659 7.444248251541607 1.3895282699842635 0 0 0
233 1 47.84 5.98 0 0 0 0
234 2 49.33643072563534 7.464519175008224 1.4570812992089675 0 0 0
235 1 50.83 5.98 0 0 0 0
236 2 52.31335123638807 7.452841079604635 1.4653179590974903 0 0 0
237 1 53.82 5.98 0 0 0 0
238 2 55.34554044526464 7.365273951795576 1.5630973672600905 0 0 0
239 1 56.81 5.98 0 0 0 0
240 2 58.28545403527599 7.492801831776302 1.477718343794996 0 0 0
241 1 59.8 5.98 0 0 0 0
242 2 61.29089927653281 7.499508579920959 1.5308893072661443 0 0 0
243 1 62.79 5.98 0 0 0 0
244 2 64.27290620360216 7.45996730319037 1.4963799487843377 0 0 0
245 1 65.78 5.98 0 0 0 0
246 2 67.23817594286355 7.461782877067769 1.5107662220170848 0 0 0
247 1 68.77 5.98 0 0 0 0
248 2 70.22149470258502 7.457500847140211 1.5431161344191235 0 0 0
249 1 71.76 5.98 0 0 0 0
250 2 73.28910910679032 7.474806083587666 1.4819364040881744 0 0 0
251 1 74.75 5.98 0 0 0 0
252 2 76.24169662137344 7.390110056500421 1.4797527344144925 0 0 0
253 1 77.74 5.98 0 0 0 0
254 2 79.16849697961663 7.517163559590634 1.6292239972689688 0 0 0
255 1 80.73 5.98 0 0 0 0
256 2 82.2345047265346 7.400066970390378 1.5217286937720935 0 0 0
257 1 83.72 5.98 0 0 0 0
258 2 85.17157587761068 7.53784962517992 1.5169318212578682 0 0 0
259 1 86.71 5.98 0 0 0 0
260 2 88.19938902338504 7.36847478847355 1.4705938384968462 0 0 0
261 1 89.7 5.98 0 0 0 0
262 2 91.15771851430715 7.357740186704307 1.4737681916719911 0 0 0
263 1 92.69 5.98 0 0 0 0
264 2 94.25084835563582 7.4062906681503335 1.5067115869603256 0 0 0
265 1 95.68 5.98 0 0 0 0
266 2 97.05967902778866 7.415887222396196 1.4781685059394958 0 0 0
267 1 98.67 5.98 0 0 0 0
268 2 100.1528763698926 7.437381374658257 1.4117865521226198 0 0 0
269 1 101.66 5.98 0 0 0 0
270 2 103.10606237606468 7.463356168560006 1.4023745309120328 0 0 0
271 1 104.65 5.98 0 0 0 0
272 2 106.17985633629397 7.386577229918796 1.4878254177772945 0 0 0
273 1 107.64 5.98 0 0 0 0
274 2 109.14350712488034 7.401304272904031 1.4202654537866506 0 0 0
275 1 110.63 5.98 0 0 0 0
276 2 112.08431605276783 7.422260462885034 1.5093008377483204 0 0 0
277 1 113.62 5.98 0 0 0 0
278 2 115.0739959771895 7.396307870550943 1.4894386594696647 0 0 0
279 1 116.61 5.98 0 0 0 0
280 2 118.06123628671322 7.411143718530162 1.4656057007015717 0 0 0
281 1 119.6 5.98 0 0 0 0
282 2 121.02256223371445 7.334172818033918 1.5399398272091724 0 0 0
283 1 122.59 5.98 0 0 0 0
284 2 123.98333143957491 7.35145046934962 1.5266226657791464 0 0 0
285 1 125.58 5.98 0 0 0 0
286 2 127.02618297825019 7.429767449402888 1.4452941207987946 0 0 0
287 1 128.57 5.98 0 0 0 0
288 2 129.9857846163199 7.469472261667492 1.4571891732245028 0 0 0
289 1 131.56 5.98 0 0 0 0
290 2 133.06260404112444 7.49937431779918 1.4780253487564317 0 0 0
291 1 134.55 5.98 0 0 0 0
292 2 135.9751906696916 7.677146079113953 1.552866259105606 0 0 0
293 1 137.54 5.98 0 0 0 0
294 2 138.97603557208495 7.5745348859239385 1.5009472398188912 0 0 0
295 1 140.53 5.98 0 0 0 0
297 1 143.52 5.98 0 0 0 0
298 2 144.6503723752445 7.818955397684128 1.4401768959568144 0 0 0
299 1 146.51 5.98 0 0 0 0
309 1 12.1523766765318 9.034624441815431 11.945387177416197 0 0 -1
313 1 18.07800264130828 8.952304475670996 0.11926677321862085 0 0 0
315 1 21.094078475819895 8.913961644532638 0.03863731648567703 0 0 0
317 1 24.07273862115791 8.698850222609506 0.05638500737300308 0 0 0
319 1 26.92635730253771 8.72901406325229 11.90511533005348 0 0 -1
4319 1 26.93609575908031 8.897431064456589 3.157737763250485 0 0 0
321 1 30.018124217325823 8.847709352553775 11.911431896528425 0 0 -1
327 1 39.012729183386675 8.931421757250424 0.006515921296020225 0 0 0
4329 1 41.89456884169223 8.917321437288237 3.0086382981372393 0 0 0
4333 1 48.0047417652819 8.896343604167114 2.9260835295230447 0 0 0
4335 1 50.82334165302481 8.905049254428622 2.93480659233136 0 0 0
4339 1 56.82824079715289 8.916636389241404 2.9490591939304043 0 0 0
4341 1 59.785537545600896 8.87897408082467 3.06478199717573 0 0 0
343 1 62.752966511662244 9.059073266082693 11.896484460251294 0 0 -1
4345 1 65.69703928878843 9.007684250642713 2.9782637308929942 0 0 0
4347 1 68.8189926634052 8.963640378025813 3.096189520928034 0 0 0
347 1 68.87951432039478 8.933495271567812 11.795524628016576 0 0 -1
4349 1 71.7591861275135 9.055732671971267 3.0712407691414296 0 0 0
349 1 71.67907752980905 8.878817844657874 0.004416009492496585 0 0 0
351 1 74.84428771424889 8.880101113988273 0.013465114151977728 0 0 0
4351 1 74.88857188845111 8.831122536102553 3.042822662594728 0 0 0
4355 1 80.70358139554419 8.91422749104259 2.979575394305753 0 0 0
355 1 80.68634487757838 8.8654124984067 11.900620241809365 0 0 -1
4357 1 83.61239846119221 9.00210474512721 2.9847755192602716 0 0 0
4359 1 86.69215039639677 8.844800093300412 2.9740753028351756 0 0 0
359 1 86.72666574166901 8.916289779021696 11.927845687581476 0 0 -1
4361 1 89.65425657428831 8.813518116989513 2.9682988649579007 0 0 0
4365 1 95.73439143776072 8.95907158078249 2.900334245733797 0 0 0
4367 1 98.60689803513337 8.881836745695601 3.030295337876882 0 0 0
369 1 101.47288331822095 8.929032708929698 11.880854113322105 0 0 -1
4369 1 101.60326474926745 9.020630016892405 3.036109511905578 0 0 0
370 2 102.99324721443841 10.373415699814249 1.4268893129558773 0 0 0
4373 1 107.65723788945444 8.724700385890833 3.0171373047655425 0 0 0
376 2 112.01112719915751 10.408368773242152 1.5016061656808999 0 0 0
375 1 110.55120072878287 8.902214373573337 11.8512833562394 0 0 -1
4377 1 113.49441069727634 8.929977331069272 3.067704348106001 0 0 0
4379 1 116.63237882095437 8.811803643444138 2.8504279487325643 0 0 0
379 1 116.47617138288687 8.95476382729139 11.951415083642525 0 0 -1
383 1 122.48073653285614 8.918339260939295 0.0048443606029823835 0 0 0
4383 1 122.43670937476473 8.952912656654716 3.0310379106561207 0 0 0
385 1 125.52011378194489 8.884811028766373 0.02408578449293053 0 0 0
387 1 128.44990804377213 8.815668747915904 11.790913827434638 0 0 -1
391 1 134.33886438430852 9.034586982663624 0.04616330327359678 0 0 0
296 2 141.82774709820245 7.516955242961621 1.527528021125807 0 0 0
300 2 147.01625021821488 9.11456426775458 1.0477607308998986 0 0 0
302 2 1.979085460440016 10.429014064409529 1.5469974105377886 0 0 0
4401 1 1.0562823282963631 12.086338498380206 2.882427552731417 0 0 0
401 1 0.8758385655709058 12.256714504108055 0.3966851998990658 0 0 0
304 2 4.843403787317753 10.290654225595626 1.4305909950006588 0 0 0
403 1 3.6116131043142956 12.171098126909119 0.24115806805260287 0 0 0
4403 1 3.5293581059871673 12.00591945856163 2.86963645729131 0 0 0
405 1 6.44701062701679 11.97529343772695 0.11801153887299252 0 0 0
306 2 7.775586713414572 10.459626816206454 1.584447717190414 0 0 0
4407 1 9.343420478584594 12.050577850530276 3.027254815148923 0 0 0
407 1 9.25499695036788 11.788139678466937 0.059974914618494454 0 0 0
308 2 10.671841832125615 10.458151955291799 1.5465287297897852 0 0 0
310 2 13.562964257823381 10.472658318871218 1.6052529680134098 0 0 0
4411 1 15.136730672473782 11.943001348939502 3.188988402482502 0 0 0
312 2 16.625303253646027 10.35524807076376 1.6426049689654534 0 0 0
314 2 19.627224136593757 10.306856665777838 1.5749829161957243 0 0 0
413 1 18.150836557484446 11.796786947702694 0.10981171227504727 0 0 0
316 2 22.69072842935852 10.304666959618615 1.5486518881914897 0 0 0
415 1 21.147854382608475 11.700123504782683 0.17681907762295218 0 0 0
417 1 24.137633820323277 11.863614115978033 0.07401956460923186 0 0 0
318 2 25.644698364225846 10.243469504787926 1.5699831888260873 0 0 0
419 1 27.138736508141815 11.743834895570757 0.1240401775300541 0 0 0
320 2 28.48084164451112 10.35836714118685 1.5982558926225359 0 0 0
322 2 31.474336009115454 10.298872807372474 1.5327693366569242 0 0 0
324 2 34.54028557127685 10.338908266785204 1.6055562342803216 0 0 0
326 2 37.53767369437496 10.432754757165064 1.5525550332151918 0 0 0
328 2 40.45994491423037 10.334679069249278 1.5178555638786824 0 0 0
4427 1 39.13471852410667 11.953188625842003 2.973859233613802 0 0 0
330 2 43.37253709592867 10.212665878098765 1.556954742423869 0 0 0
332 2 46.40595712529218 10.344048717076882 1.4525917721662507 0 0 0
4433 1 47.996987110531585 11.894357905991834 2.9011569672056803 0 0 0
334 2 49.387692078070586 10.37852812146774 1.488197734215097 0 0 0
4435 1 50.87330934902721 11.777092042466283 2.914053812007163 0 0 0
336 2 52.41368287085835 10.367546645740966 1.4944501300905453 0 0 0
338 2 55.38732514152032 10.421609301427068 1.4207547032521464 0 0 0
340 2 58.388520775283 10.410078396904812 1.491675411677931 0 0 0
4439 1 56.99018220739962 11.87807589441488 2.949653860307097 0 0 0
4441 1 59.92336073548699 11.812549558422397 2.9797117118232492 0 0 0
342 2 61.277681351110445 10.369736025269273 1.558792359368803 0 0 0
344 2 64.38994474023315 10.409951051259261 1.431995219530051 0 0 0
4445 1 65.82099281147279 11.805336315233482 2.950334461446789 0 0 0
346 2 67.43192768147445 10.430428107664094 1.5224992203968855 0 0 0
447 1 68.87516387256808 11.885966751275424 11.955316660312812 0 0 -1
348 2 70.34324606717706 10.373387594737878 1.3750658800673328 0 0 0
350 2 73.37246254408682 10.300781333697559 1.5472171188571215 0 0 0
352 2 76.22761714613313 10.445168913086615 1.5838386218564406 0 0 0
4451 1 74.68740596040844 11.92209758260559 3.1371661874690737 0 0 0
451 1 74.78566243857377 11.930833881196659 11.939764465738367 0 0 -1
4453 1 77.77291028871754 11.842485937667195 3.0435634455775475 0 0 0
354 2 79.27749774101412 10.360108622341128 1.5048058184413171 0 0 0
356 2 82.23058522734684 10.410780730831139 1.4348926431983038 0 0 0
358 2 85.17222685599508 10.434677326239937 1.4735322956657413 0 0 0
4459 1 86.630089288293 11.810452857934624 2.930886880187015 0 0 0
360 2 88.18336820694347 10.353473543959737 1.43612296322185 0 0 0
362 2 91.05253333437236 10.363792164913527 1.3966657041930113 0 0 0
4461 1 89.71018608267708 11.892005409112256 2.9424827392635247 0 0 0
364 2 94.05031730201615 10.339758673509916 1.4527762292854556 0 0 0
4463 1 92.65195422582381 11.836416060096543 2.8833914728406764 0 0 0
366 2 97.11362008305892 10.345369858055028 1.4346704691370429 0 0 0
4465 1 95.55508090112998 11.783334202235132 2.905948770779537 0 0 0
4467 1 98.50580052313839 11.901773774469902 2.9793270978999495 0 0 0
368 2 99.93894339641103 10.362378649101398 1.4789910234220398 0 0 0
372 2 106.02568726055608 10.282299010416164 1.4578242873263247 0 0 0
374 2 108.94892055443634 10.341465932683374 1.5486474882019539 0 0 0
473 1 107.52068062550354 11.68534613437379 11.85725517321912 0 0 -1
4475 1 110.409685927711 11.872213183710699 3.00819060302308 0 0 0
378 2 114.87256521262219 10.167509822382199 1.5025366471184471 0 0 0
4479 1 116.4685745722427 11.718397862071612 2.901153800411402 0 0 0
479 1 116.4566531992776 11.729771815236408 0.06651724449091637 0 0 0
380 2 118.06079402065463 10.306268314233657 1.4399468473114736 0 0 0
4481 1 119.44480374724202 11.843453091353291 3.087340175341475 0 0 0
382 2 120.93730057592506 10.372713196100403 1.5197212735363146 0 0 0
4483 1 122.53377439052895 11.772718771463365 3.008085135746853 0 0 0
384 2 124.04811791246476 10.27961228247367 1.4081196441772128 0 0 0
386 2 126.96189550266791 10.29367830739353 1.4579009888472647 0 0 0
4485 1 125.57651557657756 11.807954223726941 3.065395463273918 0 0 0
388 2 129.82134459760056 10.369159718543212 1.577167843912783 0 0 0
4487 1 128.31434113204165 11.780097353896101 3.0659629513447757 0 0 0
489 1 131.27786501480458 11.68860346989475 11.835888037378263 0 0 -1
390 2 132.75358801144137 10.386180277521525 1.6418091102546777 0 0 0
4491 1 134.13290208756823 12.109797275823947 2.887180479804023 0 0 0
392 2 135.66005813232533 10.487887005581264 1.5058567424707785 0 0 0
493 1 137.04800361364585 11.975068980396921 0.10129553968774387 0 0 0
4493 1 136.98080624331462 12.408157361547612 2.789296746248866 0 0 0
394 2 138.5712352652037 10.440068210868317 1.6105345435410412 0 0 0
495 1 140.07876458444244 12.200056605791236 0.2037524030609381 0 0 0
4495 1 139.69588876498642 12.343059342994797 2.9360451344872875 0 0 0
396 2 141.3582310100109 10.450662919921129 1.726852651811402 0 0 0
4497 1 142.4862551302477 12.688577939899684 2.8839247968392963 0 0 0
497 1 142.62644380696716 12.182503155196935 0.2956781450551882 0 0 0
398 2 144.11775833834628 10.654180325508886 1.668730196607584 0 0 0
499 1 145.12978404713496 12.501936786965764 0.19472267334439153 0 0 0
400 2 146.87916366306393 11.434577348682206 2.346843915441139 0 0 0
402 2 2.3128772104397903 13.879887915814988 1.567510239605918 0 0 0
404 2 5.1230793168221815 13.71933489932175 1.5236233463007494 0 0 0
406 2 7.929941945327804 13.536438969800614 1.5730378403444376 0 0 0
408 2 10.842348808642846 13.21765828076863 1.497158754870495 0 0 0
410 2 13.812965862249046 13.24366232504708 1.4485394214941818 0 0 0
4511 1 15.413951096101782 14.669997951562863 3.1655246797346863 0 0 0
511 1 15.343335477290378 14.789087803214047 0.05955161371555097 0 0 0
412 2 16.747129411818186 13.185140196612936 1.6091293591977924 0 0 0
414 2 19.67457092913953 13.23392531327389 1.662812819676247 0 0 0
513 1 18.320189878451846 14.792349260175076 0.24949764056720053 0 0 0
416 2 22.664558932691143 13.234746683139559 1.5540596507480227 0 0 0
515 1 21.104339469067742 14.653142076811875 0.18818534117520763 0 0 0
517 1 24.18653808392522 14.705489311531956 0.1653622825906278 0 0 0
418 2 25.583447376625504 13.124506198540006 1.6046709427274601 0 0 0
519 1 27.25987208413628 14.624819126671035 0.11314371958660581 0 0 0
420 2 28.629558013607753 13.285979925467299 1.6443360419425967 0 0 0
521 1 30.156800736490688 14.610813040739576 0.06021627918809831 0 0 0
422 2 31.65760524428894 13.25677624949004 1.5731408565056282 0 0 0
4523 1 33.202878293090514 14.737470004940487 3.1339316074034635 0 0 0
523 1 33.22337978756489 14.756009968727069 11.952605558098044 0 0 -1
424 2 34.54296095286984 13.296187092968612 1.5354527836098848 0 0 0
426 2 37.594181595509355 13.303825486267007 1.544349730652601 0 0 0
4525 1 36.0971633250377 14.759207658827103 3.1353441557541464 0 0 0
525 1 36.053605151230784 14.752678187297732 0.02055634804658748 0 0 0
428 2 40.66188604021629 13.28762135646113 1.544742224327197 0 0 0
4527 1 39.18017370785521 14.673696480057675 3.0363079010009364 0 0 0
529 1 42.12796178570131 14.845439388195823 11.849785201522975 0 0 -1
430 2 43.588600737669054 13.322508206842189 1.4046409653016718 0 0 0
432 2 46.47982632927002 13.288186004116435 1.4871885940866159 0 0 0
533 1 47.929880069213766 14.819955157892306 11.860765905802284 0 0 -1
434 2 49.51267617913216 13.309500161385053 1.442463208182733 0 0 0
4535 1 50.830532833816264 14.867518732100727 3.0491831430997403 0 0 0
535 1 50.909055505801994 14.793490586332794 11.78805770157699 0 0 -1
436 2 52.400488645894484 13.347492473849819 1.4683983971365355 0 0 0
438 2 55.41794289001408 13.305675936210145 1.606340795545366 0 0 0
4537 1 53.93228978785957 14.838012433809022 3.0597632109333355 0 0 0
440 2 58.38816849351698 13.337371087467154 1.4720250080979516 0 0 0
4539 1 56.96845823979477 14.867539990504707 3.01297228699324 0 0 0
4541 1 59.95227508923545 14.781180686436777 2.911026514551799 0 0 0
541 1 59.97793730896657 14.845408046201936 11.885879348521335 0 0 -1
442 2 61.352558946837064 13.323188686250928 1.460607838640082 0 0 0
444 2 64.36856063882075 13.335699640476669 1.4106071139058487 0 0 0
4545 1 65.83946800803126 14.87254875294141 2.943827351495154 0 0 0
446 2 67.28279402085487 13.308282705526826 1.4552581371482647 0 0 0
448 2 70.37867461682903 13.381384930578939 1.3992238365410272 0 0 0
450 2 73.25204491172589 13.35156796140879 1.5243145788983747 0 0 0
4549 1 71.84387054969805 14.782554808908374 3.054641244052621 0 0 0
549 1 71.90005106484588 14.818651118912639 11.930488222637825 0 0 -1
452 2 76.28493165849001 13.415150768269681 1.6175099538813886 0 0 0
4551 1 74.82264145816922 14.793088155549817 3.052866774654322 0 0 0
551 1 74.82607873433312 14.788571860013363 11.83206435736971 0 0 -1
4553 1 77.65842946932437 15.001517233826863 2.990503845238258 0 0 0
454 2 79.23966216741096 13.389688383346126 1.5571666876969101 0 0 0
553 1 77.7436329531773 14.84103433431107 11.884457543973719 0 0 -1
4555 1 80.65749086038265 14.856954587284838 2.8892972421834404 0 0 0
555 1 80.72474280426891 14.885679307392333 11.887683515481335 0 0 -1
456 2 82.07501720958632 13.343246174477699 1.4026887610433798 0 0 0
4557 1 83.61359414898544 14.82352400812018 2.8905622213261544 0 0 0
458 2 85.15907737207681 13.334366844319693 1.3028809269757082 0 0 0
4559 1 86.68296822619402 14.814114862842775 2.950812824752909 0 0 0
460 2 88.10313990661649 13.28907960860132 1.4811114264282064 0 0 0
