10.465  7.48359
19.435  13.8572
28.405  18.9106
37.375  14.1944
46.345  13.4457
55.315  13.4457
64.285  12.7823
73.255  12.6491
82.225  13.671
91.195  11.4939
100.165 8.03
109.135 5.32
118.105 1.3
127.075 0.7
136.045 0
