# Time-averaged data for fix stress_3
# TimeStep v_sigmayy_3
54400 16.9029
54500 17.0368
54600 17.3212
54700 16.6866
54800 17.6637
54900 17.3826
55000 16.9074
55100 17.0509
55200 17.0592
55300 17.692
55400 18.1499
55500 17.7792
55600 17.4656
55700 17.0687
55800 17.1598
55900 16.8202
56000 16.265
56100 16.8562
56200 16.7152
56300 17.1232
56400 15.8002
56500 15.0841
56600 14.5604
56700 14.6946
56800 14.4283
56900 14.7116
57000 14.5611
57100 14.6639
57200 15.1873
57300 14.6068
57400 15.3983
57500 14.7143
57600 14.7976
57700 14.5422
57800 15.6046
57900 15.3487
58000 16.0428
58100 15.9317
58200 15.0767
58300 14.4885
58400 14.6922
58500 14.9342
58600 14.0338
58700 14.3099
58800 13.9241
58900 14.0145
59000 13.5568
59100 13.9557
59200 13.7552
59300 13.3208
59400 13.2537
59500 13.2296
59600 12.5025
59700 11.9106
59800 12.1748
59900 12.4014
60000 11.4837
60100 12.116
60200 12.8193
60300 12.5709
60400 11.7429
60500 10.9581
60600 11.8251
60700 12.2463
60800 11.8731
60900 12.0738
61000 12.8379
61100 13.0699
61200 11.8541
61300 12.1745
61400 12.1566
61500 11.7166
61600 11.9139
61700 11.1547
61800 10.5974
61900 10.3663
62000 11.0001
62100 11.798
62200 11.1986
62300 10.543
62400 10.4186
62500 11.9411
62600 11.9107
62700 11.7626
62800 11.3013
62900 11.043
63000 9.92084
63100 10.3986
63200 10.9588
63300 10.3044
63400 9.62598
63500 10.1639
63600 10.1905
63700 10.438
63800 10.8523
63900 11.459
64000 11.5324
64100 10.4125
64200 10.3887
64300 9.89352
64400 9.18044
64500 9.06447
64600 9.66901
64700 9.49081
64800 7.27938
64900 6.7209
65000 6.35587
65100 5.51996
65200 4.7657
65300 3.95368
65400 4.08902
65500 4.31151
65600 5.57692
65700 4.00101
65800 3.36339
65900 2.79754
66000 2.69911
66100 2.04783
66200 2.32389
66300 0.968324
66400 0.751879
66500 0.0324051
66600 -1.35726
66700 -2.87663
66800 -2.91712
66900 -1.77234
67000 -1.96629
67100 -0.463183
67200 -0.536287
67300 -0.185911
67400 0.611894
67500 0.465379
67600 -0.797113
67700 -1.63981
67800 -0.838978
67900 0.0801823
68000 0.253852
68100 -0.479703
68200 -1.74002
68300 -1.52866
68400 -0.0798232
68500 -0.512423
68600 -0.251975
68700 -1.50866
68800 -0.940918
68900 -0.719106
69000 -0.824637
69100 0.121466
69200 -0.849367
69300 -0.607005
69400 0.707934
69500 -0.179698
69600 0.644665
69700 -0.13611
69800 -0.215844
69900 -0.724376
70000 0.463094
70100 -0.121433
70200 -0.684653
70300 -0.364139
70400 0.617083
70500 1.42082
70600 0.843765
70700 -0.547529
70800 -0.36298
70900 -0.0475964
71000 1.20399
71100 1.3645
71200 0.436056
71300 -0.513009
71400 0.833073
71500 1.28181
71600 0.588857
71700 0.564031
71800 1.57521
71900 -0.421872
72000 -0.137346
72100 1.02391
72200 0.0648316
72300 -0.525488
72400 1.02702
72500 1.26645
72600 0.326454
72700 1.43395
72800 0.138683
72900 0.113867
73000 -0.0272388
73100 -0.811306
73200 1.12273
73300 -0.182962
73400 -0.708803
73500 0.162678
73600 0.251216
73700 0.772337
73800 0.510949
73900 -0.420581
74000 0.944582
74100 0.346945
74200 -0.0232467
74300 -0.393767
74400 1.16572
74500 1.47585
74600 0.305541
74700 0.42855
74800 -0.995623
74900 -0.775342
75000 -0.0134154
75100 0.246338
75200 -0.663773
75300 -0.978666
75400 0.912308
75500 1.05469
75600 0.382075
75700 -0.084813
75800 -0.975775
75900 -1.05484
76000 -0.1574
76100 -1.552
76200 -0.814161
76300 0.122022
76400 0.866636
76500 0.725199
76600 -1.50169
76700 -1.22979
76800 -0.945148
76900 0.282033
77000 0.430386
77100 0.355966
77200 0.0367114
77300 0.690462
77400 -2.04781
77500 -0.612803
77600 0.78057
77700 0.978996
77800 0.914588
77900 -0.0558823
78000 -0.804219
78100 0.392031
78200 -0.125266
78300 0.328375
78400 0.398825
78500 0.879661
78600 0.511004
78700 -0.0460349
78800 0.334369
78900 0.560117
79000 -0.33552
79100 0.236733
79200 0.295151
79300 -0.00676588
79400 0.665556
79500 -0.690121
79600 -0.0146558
79700 0.70476
79800 0.0131566
79900 -0.0533305
80000 -0.00880911
80100 -0.0694139
80200 -0.443933
80300 0.942455
80400 0.151367
80500 -0.0775474
80600 0.558995
80700 0.519888
80800 0.379407
80900 0.93179
81000 0.29678
81100 -0.750778
81200 0.659611
81300 -0.093937
81400 -1.01415
81500 0.104631
81600 0.836072
81700 1.22793
81800 -0.0125729
81900 0.160935
82000 0.166424
82100 -0.885431
82200 -0.493344
82300 0.174047
82400 -0.596163
82500 -0.685049
82600 0.0334828
82700 -1.62883
82800 -0.406383
82900 -0.646505
83000 -1.14952
83100 0.341107
83200 -0.279955
83300 -1.18034
83400 -0.134162
83500 0.318773
83600 -0.147377
83700 0.116608
83800 -0.19866
83900 -1.69035
84000 -1.51482
84100 -0.894532
84200 0.725798
84300 0.591448
84400 -1.12147
84500 -1.16988
84600 -0.871906
84700 0.190399
84800 0.0639793
84900 -0.770933
85000 -0.52796
85100 -1.18044
85200 -0.011204
85300 -1.63196
85400 -0.849481
85500 -0.192419
85600 0.673199
85700 0.163517
85800 -0.957064
85900 -0.573889
86000 -0.685364
86100 0.0175595
86200 0.461213
86300 -0.0388474
86400 -0.444457
86500 0.733575
86600 0.411298
86700 -0.810063
86800 -0.496807
86900 -0.681666
87000 -0.16929
87100 0.0187526
87200 0.360113
87300 0.6283
87400 -0.0228406
87500 -0.820823
87600 -0.401428
87700 -1.01679
87800 -1.40044
87900 -0.332374
88000 0.825705
88100 0.188652
88200 0.0546331
88300 0.0970527
88400 -0.121055
88500 -0.763083
88600 -1.63094
88700 0.0586694
88800 -0.421906
88900 -0.361918
89000 -0.414052
89100 -0.164764
89200 -0.166163
89300 -0.359243
89400 0.177383
89500 -1.20792
89600 -0.817034
89700 0.495582
89800 -0.637985
89900 -0.414319
90000 -0.0134277
90100 -0.358531
90200 -0.731342
90300 0.341055
90400 -1.53123
90500 -1.758
90600 -0.611873
90700 0.0666194
90800 -0.749941
90900 -0.886653
91000 -0.262663
91100 0.113262
91200 -0.621526
91300 -0.94825
91400 -0.403408
91500 -0.976552
91600 -0.786407
91700 0.00515691
91800 -0.980194
91900 -1.55664
92000 -0.945639
92100 -0.830134
92200 -0.761625
92300 -0.677015
92400 -0.0486228
92500 0.886719
92600 -0.553684
92700 -0.177298
92800 -1.35571
92900 -1.57627
93000 -0.928087
93100 0.747241
93200 0.117041
93300 -1.41932
93400 -1.03024
93500 -0.999302
93600 -0.685362
93700 -0.85941
93800 0.165114
93900 -0.16461
94000 -0.282534
94100 -1.29239
94200 -0.758634
94300 -0.771089
94400 -0.259031
94500 0.0398156
94600 -0.044947
94700 -0.904136
94800 -1.00819
94900 -1.14122
95000 -0.762631
95100 -0.521816
95200 -0.646883
95300 0.499438
95400 -0.129581
95500 -1.23039
95600 -0.507938
95700 -0.95035
95800 -2.0573
95900 -0.873465
96000 0.60227
96100 0.416851
96200 -0.750563
96300 -1.18578
96400 -0.537494
96500 -0.747961
96600 -0.687096
96700 0.0181743
96800 -1.1149
96900 -1.5503
97000 -1.41572
97100 -0.780484
97200 -0.0403562
97300 0.983565
97400 -0.645403
97500 -0.757285
97600 -1.04177
97700 -1.24047
97800 -0.0363245
97900 -0.978581
98000 -0.107514
98100 -0.257986
98200 -1.59487
98300 -0.457725
98400 -0.199398
98500 -0.831971
98600 -1.25414
98700 -1.00504
98800 0.0537499
98900 -0.172378
99000 0.513222
99100 -0.501667
99200 -0.15003
99300 -0.33021
99400 -0.43731
99500 -1.56482
99600 -1.31965
99700 -0.580243
99800 0.335324
99900 -0.25818
100000 -0.482753
100100 -0.66841
100200 -0.60208
100300 -0.726892
100400 -0.667737
100500 0.383952
100600 -0.627035
100700 -1.06749
100800 -0.257048
100900 -0.470245
101000 -0.261768
101100 0.56889
101200 -0.440451
101300 -0.174762
101400 -0.950881
101500 -2.54688
101600 -1.01998
101700 1.00566
101800 -0.542716
101900 -1.34352
102000 -1.66417
102100 -0.200656
102200 -0.158849
102300 -0.904113
102400 -0.192129
102500 -0.118025
102600 -0.417121
102700 -0.717683
102800 -0.125685
102900 -0.499578
103000 -0.929594
103100 -0.000460869
103200 -0.78226
103300 -0.266282
103400 -0.0600583
103500 -0.291807
103600 -0.292221
103700 -0.35238
103800 -1.2602
103900 -1.51295
104000 -0.242457
104100 0.70193
104200 -0.943355
104300 -0.319375
104400 0.0803433
104500 0.11701
104600 -0.0482092
104700 -1.59558
104800 -0.725824
104900 0.677505
105000 0.207595
105100 -0.472739
105200 -0.290805
105300 -1.5469
105400 -1.78098
105500 -0.0150763
105600 -0.600684
105700 -0.140814
105800 -0.666252
105900 -0.638638
106000 -0.678104
106100 -0.555615
106200 1.1409
106300 0.588453
106400 -0.496297
106500 -1.30801
106600 -0.155019
106700 -1.30556
106800 -1.09168
106900 0.154182
107000 0.0794002
107100 -0.566307
107200 -2.674
107300 -0.401362
107400 -0.307199
107500 -0.929109
107600 -0.702605
107700 0.528678
107800 -0.123089
107900 -1.48428
108000 -0.691155
108100 0.0324669
108200 -1.48043
108300 -0.725308
108400 -0.878849
108500 -1.60426
108600 -0.750319
108700 0.222561
108800 0.112504
108900 -0.884159
109000 -0.210425
109100 0.0552107
109200 -0.067336
109300 0.113332
109400 -0.513258
109500 -0.620889
109600 -0.950402
109700 -0.413105
109800 -0.590097
109900 -0.0521295
110000 -1.03475
110100 -0.636952
110200 0.262745
110300 -1.38774
110400 -1.70685
110500 -0.0771185
110600 0.351976
110700 0.00514508
110800 -0.361507
110900 -0.541535
111000 0.256089
111100 -0.862677
111200 -0.219466
111300 -1.10146
111400 -1.75389
111500 -0.187315
111600 -0.178751
111700 -0.421746
111800 -0.894351
111900 -0.850402
112000 0.955745
112100 0.473887
112200 0.0471898
112300 -1.25235
112400 -0.47076
112500 -1.14627
112600 -0.523524
112700 0.564771
112800 -1.16948
112900 -0.568471
113000 -1.09593
113100 -0.898276
113200 -0.637946
113300 -0.657737
113400 -0.992157
113500 0.155666
113600 -0.477649
113700 -1.9885
113800 -1.81215
113900 -0.918361
114000 -0.34522
114100 0.253502
114200 -0.716404
114300 -0.0500391
114400 -0.396455
114500 -1.31045
114600 -1.44
114700 -0.275783
114800 -1.66635
114900 -1.46538
115000 -0.256133
115100 -0.711351
115200 -0.716949
115300 -0.0125087
115400 0.583375
115500 -0.443109
115600 -0.732331
115700 -0.229533
115800 -0.105598
115900 -1.45211
116000 -2.70928
116100 -0.982169
116200 -0.238266
116300 -0.346647
116400 0.562208
116500 -1.27274
116600 -1.22839
116700 -0.780141
116800 -0.739808
116900 -1.16732
117000 0.488874
117100 0.654403
117200 -1.59057
117300 -1.01744
117400 0.080077
117500 -1.07385
117600 -0.567404
117700 -0.573726
117800 -0.0577938
117900 -0.636309
118000 -0.770828
118100 -0.773679
118200 -0.960139
118300 -0.198618
118400 -0.110687
118500 -1.13003
118600 0.503935
118700 -0.211768
118800 -0.553773
118900 -1.06072
119000 0.48271
119100 0.585652
119200 -1.03744
119300 -0.674041
119400 -0.0866042
119500 0.652619
119600 -0.586858
119700 -0.297345
119800 -0.0692083
119900 -0.478915
120000 -0.599204
120100 -0.378792
120200 -0.557041
120300 -0.286288
120400 0.165786
120500 0.497064
120600 0.118758
120700 -1.1244
120800 -0.52471
120900 -0.3884
121000 -0.683006
121100 -1.45683
121200 -0.902495
121300 -0.398142
121400 0.571035
121500 -0.461827
121600 -0.727668
121700 0.609913
121800 0.0827359
121900 -0.405548
122000 -1.75831
122100 -0.420721
122200 0.239795
122300 -0.139278
122400 -0.000699546
122500 0.196501
122600 -0.566534
122700 -1.4589
122800 -0.142967
122900 -0.566143
123000 -0.0848518
123100 -1.01044
123200 -0.538104
123300 -0.877401
123400 -0.331839
123500 -1.05763
123600 -0.996608
123700 -0.0997231
123800 -0.993949
123900 -0.936002
124000 -0.318715
124100 -0.0558369
124200 -0.527832
124300 -0.263677
124400 0.424019
124500 -1.1511
124600 0.10277
124700 -0.363816
124800 -0.331706
124900 0.0305857
125000 -0.944895
125100 -1.5767
125200 -0.231289
125300 0.00193621
125400 0.910276
125500 0.564025
125600 -0.753673
125700 -0.172561
125800 -1.02064
125900 -0.685617
126000 -1.30039
126100 -1.06807
126200 0.678171
126300 -0.23432
126400 -0.762962
126500 0.644776
126600 0.174185
126700 -1.37352
126800 -0.565784
126900 0.449198
127000 -1.15975
127100 -0.88187
127200 1.08562
127300 -0.824447
127400 -1.19735
127500 -0.546239
127600 -0.701674
127700 -1.05934
127800 -0.380639
127900 0.345678
128000 0.513292
128100 -1.51981
128200 -0.953542
128300 0.184102
128400 0.0274915
128500 -1.09595
128600 -0.484001
128700 -0.674024
128800 -0.190184
128900 -1.27195
129000 -0.590163
129100 -1.22343
129200 0.0117864
129300 0.290704
129400 0.350418
129500 -0.739305
129600 -0.658102
129700 -1.46152
129800 -0.289749
129900 0.379341
130000 -0.396098
130100 -1.273
130200 -1.2116
130300 -0.389864
130400 0.0520631
130500 -0.0684159
130600 -0.585675
130700 -0.0247064
130800 -0.536598
130900 -1.28131
131000 -0.991953
131100 -0.673835
131200 0.0288739
131300 -1.28087
131400 0.427015
131500 -0.415088
131600 -0.230196
131700 -0.786088
131800 -0.650482
131900 -0.0517948
132000 -0.675576
132100 -0.623143
132200 -0.814615
132300 -0.174737
132400 -1.16303
132500 -0.282491
132600 -0.489999
132700 -0.810538
132800 0.452989
132900 -0.442471
133000 -0.216551
133100 0.0403965
133200 -1.66805
133300 -1.25348
133400 -0.0618846
133500 0.385457
133600 -0.899616
133700 -0.712021
133800 -0.563718
133900 1.373
134000 -0.850539
134100 -1.26863
134200 -0.7144
134300 -1.31908
134400 -1.86395
134500 0.118996
134600 0.912554
134700 0.0978847
134800 -0.491747
134900 0.540382
135000 0.548788
135100 -0.704371
135200 -1.63753
135300 -0.580318
135400 -0.129361
135500 -0.341413
135600 0.330538
135700 0.276333
135800 -0.253679
135900 -0.490447
136000 0.0612291
136100 -0.232231
136200 0.565726
136300 -0.259225
136400 -0.559456
136500 -0.474427
136600 0.635028
136700 -0.176246
136800 -0.646958
136900 -0.0912828
137000 -0.372696
137100 -0.48248
137200 -0.463907
137300 1.08599
137400 -1.23391
137500 -1.30097
137600 -0.17134
137700 0.348968
137800 0.242794
137900 -0.0417073
138000 -0.400287
138100 -0.977635
138200 0.00490979
138300 -0.903884
138400 -0.62962
138500 -1.21484
138600 -0.052402
138700 1.41656
138800 0.0142244
138900 -0.517167
139000 -0.195554
139100 -0.540415
139200 -0.105649
139300 -0.249485
139400 -1.20945
139500 -0.598925
139600 -0.264185
139700 -2.16983
139800 -1.28304
139900 1.11851
140000 -0.390732
140100 -0.250914
140200 0.0238101
140300 -0.206837
140400 -1.88437
140500 -2.18599
140600 0.316076
140700 0.117798
140800 -0.987829
140900 -0.339511
141000 -0.350374
141100 -0.417891
141200 0.282464
141300 0.789151
141400 -0.0693215
141500 -0.0983048
141600 -1.14579
141700 -1.81827
141800 -2.14148
141900 0.229262
142000 0.342261
142100 -1.21305
142200 0.715858
142300 0.517027
142400 -1.67374
142500 -1.70207
142600 0.0916145
142700 -1.12001
142800 -1.39143
142900 0.00209284
143000 0.0398904
143100 -1.80222
143200 -1.25287
143300 -0.62853
143400 0.563877
143500 0.314362
143600 -0.686948
143700 -0.70893
143800 -0.651419
143900 0.370073
144000 0.298602
144100 -1.09105
144200 -1.52255
144300 -1.07013
144400 -0.311739
144500 -0.411436
144600 0.0202996
144700 -1.00698
144800 -0.954209
144900 -1.22113
145000 -0.910805
145100 -1.09307
145200 -0.936505
145300 -0.312043
145400 -0.791436
145500 -0.636581
145600 0.891011
145700 -1.04736
145800 0.282825
145900 0.550292
146000 -0.735545
146100 -0.25647
146200 -1.40336
146300 -1.40776
146400 -1.16945
146500 0.0864727
146600 -0.103413
146700 -0.890147
146800 -1.45351
146900 0.090227
147000 -0.720916
147100 0.141787
147200 -0.0926563
147300 0.478652
147400 -0.895672
147500 -0.862417
147600 -0.0851785
147700 -0.97687
147800 -0.625623
147900 1.2549
148000 0.131803
148100 -1.02216
148200 0.11191
148300 0.432326
148400 -1.2263
148500 -1.53987
148600 0.719993
148700 -0.445378
148800 -1.21097
148900 0.669524
149000 0.705291
149100 -0.376097
149200 -1.42099
149300 -1.36203
149400 -0.65228
149500 -0.614692
149600 -0.898414
149700 -1.57924
149800 0.0878793
149900 0.734782
150000 -0.611581
150100 -0.245566
150200 0.0753076
150300 -0.591764
150400 -0.420746
150500 0.00151255
150600 -0.00782504
150700 -0.778454
150800 -0.515757
150900 -0.264196
151000 -0.91198
151100 0.520441
151200 0.294631
151300 -0.935828
151400 -1.05307
151500 -0.855946
151600 0.0877446
151700 0.175537
151800 -0.338262
151900 -0.0546045
152000 0.120035
152100 -0.0401981
152200 -0.227587
152300 -2.37478
152400 -0.476945
152500 -1.06015
152600 -1.19164
152700 0.0759179
152800 1.15341
152900 -0.622324
153000 -1.52998
153100 0.799691
153200 0.962279
153300 -0.482585
153400 -1.26512
153500 -1.41995
153600 0.362846
153700 -0.559003
153800 0.402796
153900 -1.29279
154000 -1.1656
154100 0.369946
154200 0.336222
154300 -0.796632
154400 -0.498713
154500 -0.491004
154600 -1.16982
154700 -0.590757
154800 -0.297239
154900 -0.107278
155000 -0.304222
155100 -0.762396
155200 -0.753103
155300 0.408298
155400 0.157701
155500 -0.891349
155600 -1.31911
155700 -1.47961
155800 -0.89321
155900 -0.571165
156000 0.0583352
156100 0.0798785
156200 -0.170133
156300 -1.14986
156400 -0.626383
156500 -0.787898
156600 -0.287782
156700 -0.275039
156800 -0.932661
156900 -0.188338
157000 0.10934
157100 -1.06232
157200 -1.18844
157300 -0.377655
157400 -0.681306
157500 0.114037
157600 -0.318365
157700 -0.423481
157800 -1.13258
157900 -0.268955
158000 0.0298872
158100 -0.192154
158200 -0.61031
158300 0.488237
158400 0.762768
158500 -1.04531
158600 -1.34322
158700 -1.10238
158800 -0.386353
158900 0.763748
159000 0.396482
159100 -0.130073
159200 -1.7381
159300 -0.914919
159400 -1.46019
159500 -0.3678
159600 0.255932
159700 -0.197766
159800 -0.0106599
159900 -1.67198
160000 -1.07263
160100 -0.478301
