# Time-averaged data for fix stress_8
# TimeStep v_sigmayy_8
27700 11.356
27800 11.039
27900 11.1743
28000 10.9603
28100 11.5797
28200 10.8254
28300 10.5839
28400 10.9534
28500 10.468
28600 10.8029
28700 10.3635
28800 10.4479
28900 10.9043
29000 10.6081
29100 11.2111
29200 11.3245
29300 10.4528
29400 10.0983
29500 11.2414
29600 11.423
29700 11.0138
29800 11.3487
29900 11.7826
30000 10.9895
30100 11.1899
30200 10.9447
30300 11.0397
30400 10.8634
30500 10.6975
30600 11.536
30700 10.8611
30800 11.2596
30900 11.8895
31000 11.1125
31100 10.7549
31200 11.1539
31300 12.1349
31400 12.2796
31500 11.817
31600 11.1895
31700 10.7576
31800 11.1246
31900 11.259
32000 11.7663
32100 11.7948
32200 11.4689
32300 11.087
32400 11.4759
32500 11.5071
32600 11.4592
32700 10.7095
32800 10.8417
32900 11.2887
33000 10.9464
33100 10.9838
33200 10.8901
33300 10.8168
33400 11.6328
33500 12.2231
33600 11.2794
33700 11.4093
33800 11.6666
33900 11.1583
34000 10.7878
34100 11.81
34200 11.4969
34300 11.242
34400 11.0302
34500 11.0604
34600 10.9137
34700 10.4794
34800 10.2827
34900 9.52472
35000 9.14045
35100 9.58932
35200 10.205
35300 9.4677
35400 9.9877
35500 10.0952
35600 10.0734
35700 10.0794
35800 9.67706
35900 10.0234
36000 11.0406
36100 11.3368
36200 11.3113
36300 11.6529
36400 12.8874
36500 12.058
36600 12.2549
36700 11.3358
36800 10.9402
36900 10.5372
37000 11.0367
37100 10.2811
37200 10.2279
37300 10.0469
37400 9.78528
37500 10.0967
37600 10.529
37700 10.3924
37800 9.62357
37900 9.56887
38000 10.0379
38100 9.39889
38200 9.27
38300 10.0548
38400 9.41699
38500 10.5811
38600 10.2883
38700 10.7498
38800 11.1992
38900 11.6148
39000 10.8735
39100 11.3498
39200 11.2423
39300 10.3717
39400 10.8795
39500 11.0585
39600 10.8872
39700 11.1866
39800 10.4046
39900 10.6908
40000 10.8258
40100 10.7534
40200 11.0122
40300 11.0249
40400 9.90628
40500 10.1942
40600 10.5881
40700 11.1894
40800 11.712
40900 11.3277
41000 10.939
41100 10.8152
41200 10.5641
41300 10.9166
41400 11.405
41500 10.795
41600 11.0737
41700 11.8029
41800 12.1581
41900 12.5244
42000 12.0775
42100 11.9374
42200 11.6711
42300 12.3006
42400 12.0491
42500 11.6714
42600 11.8516
42700 12.069
42800 11.8401
42900 12.0428
43000 12.7355
43100 12.5489
43200 11.7905
43300 11.8408
43400 11.7809
43500 11.7617
43600 11.7949
43700 12.3447
43800 11.2104
43900 11.6408
44000 11.6956
44100 11.999
44200 12.1489
44300 11.8736
44400 12.1647
44500 12.539
44600 12.3254
44700 12.9832
44800 12.5391
44900 12.5429
45000 12.7928
45100 12.9329
45200 13.399
45300 12.92
45400 13.1392
45500 13.4745
45600 13.5158
45700 13.468
45800 12.4075
45900 11.7088
46000 12.2141
46100 12.1447
46200 11.966
46300 11.9386
46400 11.69
46500 11.8862
46600 12.0794
46700 11.9624
46800 12.6491
46900 13.5582
47000 13.2236
47100 13.4988
47200 14.1749
47300 13.95
47400 13.7617
47500 13.5514
47600 12.2898
47700 12.2778
47800 12.3622
47900 12.028
48000 13.2339
48100 13.2927
48200 12.584
48300 12.6649
48400 12.9749
48500 12.8895
48600 12.5688
48700 12.964
48800 13.0565
48900 12.7748
49000 11.8601
49100 13.7127
49200 13.637
49300 14.3763
49400 14.3416
49500 13.9128
49600 13.5787
49700 13.7026
49800 13.6878
49900 13.356
50000 13.3735
50100 14.0853
50200 14.5122
50300 13.1419
50400 14.2738
50500 13.9752
50600 14.3962
50700 13.3022
50800 13.431
50900 13.3128
51000 13.6261
51100 13.0367
51200 13.1413
51300 14.0004
51400 13.5497
51500 13.5319
51600 14.7264
51700 14.8342
51800 14.5478
51900 15.475
52000 15.6509
52100 15.5329
52200 14.7482
52300 15.0887
52400 15.3945
52500 14.3186
52600 14.318
52700 14.3262
52800 15.069
52900 15.0786
53000 15.0313
53100 15.6665
53200 15.3331
53300 14.9722
53400 15.0031
53500 15.2536
53600 14.9462
53700 14.8346
53800 14.0926
53900 14.0477
54000 13.6382
54100 13.3642
54200 13.0994
54300 13.0539
54400 13.935
54500 14.2404
54600 14.0622
54700 13.9664
54800 14.4042
54900 13.3455
55000 13.8904
55100 14.1459
55200 13.7668
55300 13.2768
55400 12.9682
55500 12.9389
55600 13.3491
55700 12.8803
55800 13.516
55900 14.1028
56000 14.0554
56100 14.1852
56200 14.3294
56300 14.4178
56400 13.5446
56500 13.682
56600 13.7774
56700 13.8428
56800 13.5069
56900 13.8145
57000 13.5471
57100 14.1685
57200 13.9667
57300 13.8673
57400 13.7553
57500 13.508
57600 14.0076
57700 14.3822
57800 14.2212
57900 14.3008
58000 14.565
58100 13.9585
58200 14.2188
58300 13.6888
58400 14.4225
58500 14.717
58600 14.3449
58700 14.4699
58800 14.8858
58900 14.1885
59000 14.4488
59100 14.698
59200 13.8434
59300 13.7622
59400 13.6827
59500 13.8792
59600 13.9997
59700 14.1141
59800 14.0533
59900 13.9221
60000 14.2879
60100 14.1481
60200 14.0999
60300 14.728
60400 14.8736
60500 15.6509
60600 15.3051
60700 15.1586
60800 15.5508
60900 15.3414
61000 14.8682
61100 14.2858
61200 15.0403
61300 15.8932
61400 15.3869
61500 15.4224
61600 15.5593
61700 15.8155
61800 15.7919
61900 15.6031
62000 15.2882
62100 15.4023
62200 15.3159
62300 15.6501
62400 15.3679
62500 15.5109
62600 15.1939
62700 15.3262
62800 15.5266
62900 15.8138
63000 15.3873
63100 15.5746
63200 16.4341
63300 16.0081
63400 16.2484
63500 15.8261
63600 16.6885
63700 16.8075
63800 17.6873
63900 17.8207
64000 17.5843
64100 16.2038
64200 16.7295
64300 17.1295
64400 17.1819
64500 17.4164
64600 17.6738
64700 18.0656
64800 18.0785
64900 18.3944
65000 17.5314
65100 17.4432
65200 18.2682
65300 17.8674
65400 17.6121
65500 18.1185
65600 18.8097
65700 19.2493
65800 20.1409
65900 20.8489
66000 20.9319
66100 21.4676
66200 21.947
66300 22.5865
66400 22.8625
66500 22.773
66600 23.786
66700 23.7339
66800 24.0751
66900 24.166
67000 23.5452
67100 21.8306
67200 19.2287
67300 18.3838
67400 17.6089
67500 16.8561
67600 16.4694
67700 15.8332
67800 13.1246
67900 12.5401
68000 11.69
68100 10.1681
68200 9.07538
68300 8.0002
68400 9.12488
68500 8.39129
68600 6.45221
68700 5.76605
68800 4.3369
68900 4.75248
69000 6.2081
69100 6.01085
69200 4.56109
69300 3.54292
69400 2.82474
69500 1.9574
69600 1.21766
69700 0.508921
69800 1.60755
69900 1.22239
70000 1.74709
70100 1.05002
70200 1.74246
70300 1.99634
70400 3.40387
70500 1.61109
70600 0.862141
70700 0.609746
70800 0.576444
70900 1.51382
71000 2.08113
71100 1.69707
71200 -0.305921
71300 0.0458105
71400 0.0285852
71500 1.33011
71600 1.25333
71700 1.57591
71800 1.05066
71900 -0.69424
72000 -0.818039
72100 -0.149575
72200 1.18632
72300 0.392942
72400 -0.593815
72500 -0.661235
72600 0.892676
72700 -0.28621
72800 -0.287087
72900 -0.0148023
73000 -0.316691
73100 -1.46594
73200 0.0471985
73300 -0.0419186
73400 0.651442
73500 -0.355692
73600 -0.209163
73700 -0.378748
73800 -0.444833
73900 0.0196076
74000 -0.509671
74100 -0.771802
74200 -0.762379
74300 -1.0055
74400 -0.156041
74500 1.1367
74600 1.15522
74700 -0.0304777
74800 -0.463964
74900 0.225586
75000 -1.00696
75100 -0.913803
75200 0.889715
75300 1.10372
75400 0.517094
75500 -0.827527
75600 -0.380868
75700 -0.497788
75800 0.280729
75900 -0.355211
76000 0.306338
76100 -0.141693
76200 -0.0599059
76300 1.0969
76400 0.250168
76500 -0.928951
76600 -0.365082
76700 -1.33292
76800 -0.642904
76900 -1.22984
77000 -0.661348
77100 0.0168402
77200 0.0791243
77300 0.0148814
77400 0.446748
77500 -0.911564
77600 -1.00573
77700 -0.76152
77800 -1.09405
77900 -0.74097
78000 0.964042
78100 0.676653
78200 -0.334082
78300 -0.690795
78400 -1.13105
78500 -1.34122
78600 0.477172
78700 -1.36298
78800 -0.910814
78900 0.187673
79000 -1.16511
79100 -0.636664
79200 0.0815148
79300 -0.958317
79400 -0.179114
79500 -0.16221
79600 -1.01123
79700 -1.64422
79800 -0.349221
79900 0.193993
80000 -0.680497
80100 -0.444166
80200 -0.00804339
80300 -0.967239
80400 -1.19319
80500 0.0934156
80600 0.0176755
80700 -1.13055
80800 0.255771
80900 -0.706567
81000 -0.14562
81100 0.109613
81200 -0.279191
81300 0.0471826
81400 -0.707673
81500 -0.378074
81600 0.361389
81700 -0.313927
81800 -1.69367
81900 0.0393682
82000 0.421079
82100 0.362013
82200 -0.0032479
82300 0.566676
82400 0.144142
82500 -1.17215
82600 -0.710209
82700 -0.854474
82800 -0.440959
82900 -0.751109
83000 0.460236
83100 0.818848
83200 0.0471013
83300 -0.694797
83400 0.46286
83500 0.0686307
83600 0.0301845
83700 -0.644941
83800 -1.38636
83900 -0.976459
84000 0.462063
84100 1.82308
84200 0.541425
84300 -1.44456
84400 -0.535036
84500 -0.139076
84600 -1.09162
84700 -0.342944
84800 1.17046
84900 -0.0731278
85000 -0.502366
85100 0.158325
85200 -0.0225123
85300 0.15049
85400 -1.07454
85500 -0.282873
85600 9.06119e-05
85700 0.453545
85800 0.343365
85900 0.71576
86000 -0.38074
86100 -0.14178
86200 -0.31957
86300 -0.976968
86400 -0.465047
86500 -0.24653
86600 -0.327277
86700 -0.417355
86800 0.379879
86900 0.0900433
87000 -0.720293
87100 -0.00286548
87200 -0.929647
87300 -0.658354
87400 -0.35925
87500 -0.401459
87600 0.367512
87700 -1.45931
87800 -1.22494
87900 -0.514817
88000 0.352234
88100 0.281748
88200 -1.3026
88300 -0.796743
88400 -0.0792109
88500 -0.655459
88600 1.05898
88700 0.0395547
88800 0.623075
88900 0.755292
89000 -0.416769
89100 0.871002
89200 -1.06674
89300 -0.985256
89400 0.289821
89500 -0.0570962
89600 -0.23138
89700 0.0605695
89800 -0.266113
89900 -0.892565
90000 0.0150101
90100 0.646374
90200 -0.147805
90300 -0.438645
90400 0.695809
90500 0.792461
90600 -1.1807
90700 -0.277555
90800 1.0063
90900 -0.603768
91000 0.26774
91100 0.205201
91200 0.0118925
91300 -0.847868
91400 -0.0471052
91500 0.131036
91600 2.02372
91700 0.975421
91800 0.123395
91900 -0.637917
92000 -1.2238
92100 -1.01198
92200 -1.1799
92300 -0.979327
92400 1.07535
92500 -0.244621
92600 -0.85459
92700 0.53115
92800 -0.44535
92900 -0.244642
93000 0.502336
93100 0.101756
93200 0.189251
93300 -0.00371867
93400 0.348507
93500 -0.753424
93600 0.421396
93700 -0.0793868
93800 -0.761941
93900 -1.45249
94000 0.274373
94100 0.612466
94200 -1.08051
94300 -1.63612
94400 -1.09576
94500 0.0951891
94600 0.575013
94700 0.288401
94800 -0.671575
94900 -0.833258
95000 0.635607
95100 -1.13431
95200 -0.674298
95300 1.14831
95400 -0.356844
95500 -0.828528
95600 -0.132282
95700 0.780771
95800 -1.74101
95900 0.129385
96000 -0.47403
96100 -0.183644
96200 -1.41236
96300 -0.386313
96400 -0.898648
96500 0.691409
96600 -0.0060927
96700 -0.590567
96800 -0.0788229
96900 -0.530741
97000 -0.0822612
97100 -0.805706
97200 -0.240858
97300 0.197901
97400 -0.867176
97500 -0.172356
97600 -0.229108
97700 0.0697328
97800 0.00507833
97900 -0.201962
98000 -0.966754
98100 -0.145174
98200 -0.100201
98300 -0.513269
98400 -0.183044
98500 -0.883572
98600 -0.567216
98700 0.0154129
98800 0.383942
98900 0.00341765
99000 -1.20828
99100 -0.663113
99200 -1.1305
99300 0.707478
99400 -0.0143932
99500 -0.65477
99600 -0.32094
99700 -0.195451
99800 -0.967586
99900 -0.217423
100000 -0.18031
100100 -0.0407665
100200 -0.342497
100300 0.613596
100400 -0.631846
100500 -1.05993
100600 -0.598678
100700 0.0621667
100800 -0.959252
100900 -0.486235
101000 -0.103441
101100 -0.802823
101200 -0.623031
101300 -0.753703
101400 -0.429357
101500 -0.40755
101600 -0.284252
101700 -0.348159
101800 -0.407846
101900 -0.482346
102000 -0.692087
102100 -1.15989
102200 -0.171349
102300 -0.762646
102400 -0.206571
102500 -0.840496
102600 -0.413525
102700 -1.72648
102800 -0.723013
102900 -0.439178
103000 -0.0323305
103100 -0.330594
103200 -0.57796
103300 -0.687022
103400 -0.376708
103500 -0.688485
103600 -0.737348
103700 -0.969769
103800 -0.230974
103900 0.55936
104000 -0.540604
104100 1.31406
104200 -1.10043
104300 -0.233958
104400 0.739627
104500 -0.25348
104600 0.160772
104700 -1.30488
104800 -0.804439
104900 0.781387
105000 -1.36965
105100 -0.0630502
105200 0.339783
105300 -0.76535
105400 -0.497302
105500 0.810611
105600 -0.295915
105700 0.422873
105800 -1.58115
105900 -0.936389
106000 -0.298383
106100 0.352547
106200 -0.84058
106300 0.0103185
106400 -0.312026
106500 -0.858567
106600 -0.287414
106700 -0.281685
106800 -0.516263
106900 -0.636273
107000 -0.46929
107100 -0.14749
107200 0.406741
107300 -1.45985
107400 -0.287005
107500 -0.554126
107600 -1.72436
107700 -0.64983
107800 -0.073737
107900 -0.0777262
108000 -0.390665
108100 -0.580735
108200 -0.546566
108300 -0.774925
108400 0.472777
108500 0.00730114
108600 0.131842
108700 -1.84146
108800 -0.791245
108900 0.0231202
109000 -0.628844
109100 0.0227516
109200 -1.16343
109300 -1.26992
109400 -0.326039
109500 0.601674
109600 -0.398033
109700 -2.00958
109800 0.553011
109900 -0.431074
110000 -0.661632
110100 -0.94411
110200 0.453795
110300 -0.0947577
110400 -0.479868
110500 0.984422
110600 0.0613301
110700 -1.8682
110800 -2.41401
110900 -0.262224
111000 0.402398
111100 0.0776923
111200 0.624281
111300 -0.0985475
111400 -1.91939
111500 -1.2468
111600 -0.499036
111700 0.497699
111800 -0.367941
111900 0.427343
112000 0.265142
112100 -0.452861
112200 -1.70675
112300 -0.407019
112400 -1.01152
112500 -0.0448994
112600 0.331935
112700 -0.4939
112800 0.275062
112900 -0.0720087
113000 -1.22227
113100 0.202089
113200 -0.0105734
113300 -0.811969
113400 0.118887
113500 -0.777334
113600 0.570615
113700 -1.46925
113800 -1.08054
113900 -0.414899
114000 0.335627
114100 -0.986784
114200 -1.01985
114300 -0.714313
114400 -0.533047
114500 -1.87872
114600 -0.0340631
114700 -0.238761
114800 -0.889137
114900 -1.63459
115000 -0.933254
115100 -0.949356
115200 -0.297594
115300 -0.801562
115400 -1.35376
115500 -0.548041
115600 -0.209969
115700 -0.0671749
115800 -0.242329
115900 -1.10769
116000 -0.406485
116100 -0.86072
116200 -1.47848
116300 -0.663697
116400 -0.925678
116500 -0.221764
116600 -1.00121
116700 0.140981
116800 0.0399194
116900 -2.44157
117000 -1.35374
117100 0.275214
117200 -0.67428
117300 -0.0101679
117400 -0.755251
117500 -1.05402
117600 -1.96126
117700 -0.995149
117800 0.588601
117900 -0.942797
118000 -1.54786
118100 0.23578
118200 -0.849283
118300 -0.698684
118400 -0.145956
118500 0.019317
118600 -1.95228
118700 -1.34182
118800 0.21316
118900 -1.13032
119000 -0.729699
119100 0.512545
119200 -0.300009
119300 -1.29686
119400 -0.607602
119500 -0.852758
119600 -1.01834
119700 -0.466772
119800 -0.470004
119900 -0.782331
120000 -0.910555
120100 -0.997671
120200 -0.139866
120300 -0.373257
120400 -0.785876
120500 -1.14084
120600 0.102784
120700 -1.54708
120800 -0.269896
120900 -0.236409
121000 -0.0349225
121100 -0.707716
121200 -0.267403
121300 -0.659304
121400 -0.186711
121500 -1.68966
121600 -1.08162
121700 1.5996
121800 -0.093076
121900 -1.06324
122000 -0.222108
122100 -0.87123
122200 -0.482253
122300 0.292765
122400 -1.20603
122500 -1.33638
122600 -0.452119
122700 0.0185312
122800 0.087697
122900 0.783395
123000 -1.44885
123100 -2.08098
123200 -0.141672
123300 0.722897
123400 -0.844235
123500 -1.93423
123600 -0.513354
123700 -0.287356
123800 -0.845923
123900 -0.404331
124000 1.46531
124100 -0.539535
124200 -0.308408
124300 0.43857
124400 -1.00847
124500 -1.37758
124600 -0.104147
124700 -0.81004
124800 -0.433704
124900 1.06153
125000 0.67992
125100 -0.966396
125200 0.0268767
125300 -0.829065
125400 -0.533915
125500 0.0833875
125600 -0.11225
125700 0.892567
125800 -0.436091
125900 -2.45191
126000 -0.73385
126100 -0.547458
126200 -0.650541
126300 0.437421
126400 -0.436494
126500 -0.486354
126600 0.338216
126700 -1.1383
126800 -1.3423
126900 -1.07233
127000 0.540383
127100 -0.119135
127200 -1.09828
127300 -0.845614
127400 -0.221286
127500 -0.964803
127600 -0.912326
127700 -0.100197
127800 0.535529
127900 -1.48925
128000 -0.468735
128100 -1.06642
128200 0.247482
128300 -0.546015
128400 -0.754468
128500 -0.670261
128600 -0.789927
128700 -0.989568
128800 -0.56086
128900 -0.442285
129000 -0.713681
129100 -0.359777
129200 0.366903
129300 -0.734872
129400 -0.168743
129500 -0.511524
129600 -0.0674167
129700 -0.744732
129800 -0.37784
129900 -0.953824
130000 -1.56205
130100 -0.77124
130200 -0.437554
130300 -0.546291
130400 -0.365976
130500 -0.573658
130600 -1.28799
130700 -0.0801722
130800 0.507343
130900 0.849669
131000 -0.679445
131100 -1.55403
131200 -0.986403
131300 0.586873
131400 -1.1824
131500 0.0430375
131600 -1.04161
131700 0.655772
131800 -0.114915
131900 -1.48537
132000 -1.31352
132100 -0.33614
132200 0.695494
132300 -0.0912173
132400 0.494629
132500 -0.0769502
132600 -0.624753
132700 -0.559715
132800 -1.2872
132900 -0.611457
133000 -0.692303
133100 -1.71586
133200 0.19224
133300 0.573859
133400 -0.496761
133500 -1.35354
133600 -0.735853
133700 -0.458019
133800 -1.17166
133900 0.123617
134000 -1.51533
134100 -0.887209
134200 -0.728089
134300 -0.852012
134400 -0.223276
134500 0.511249
134600 -1.87911
134700 -0.297542
134800 0.360196
134900 -0.437333
135000 -1.45313
135100 -0.99337
135200 0.00481128
135300 -0.554943
135400 -0.597206
135500 -1.4053
135600 -0.43941
135700 -1.09055
135800 -1.27482
135900 -1.38643
136000 -0.429458
136100 -1.03034
136200 -1.02974
136300 -1.39622
136400 -0.489972
136500 -0.55337
136600 -0.457136
136700 -0.658287
136800 -0.054792
136900 -0.435361
137000 -1.41146
137100 -1.19954
137200 -0.503991
137300 -1.01163
137400 -0.460505
137500 -0.803338
137600 -1.02432
137700 -0.991957
137800 -0.869075
137900 0.328022
138000 -1.44393
138100 -1.04376
138200 -1.14742
138300 -0.697634
138400 0.570235
138500 -0.10925
138600 -0.515593
138700 0.0219592
138800 -0.956893
138900 -2.06213
139000 0.859606
139100 -0.722391
139200 -1.62557
139300 -0.556621
139400 -0.0199218
139500 0.0960625
139600 -1.34099
139700 -1.06324
139800 -0.153876
139900 -1.31624
140000 -0.547469
140100 0.425087
140200 -0.288998
140300 -1.56897
140400 -1.523
140500 0.5349
140600 -0.231869
140700 -0.958966
140800 -1.78516
140900 -1.33789
141000 -0.110478
141100 -0.808406
141200 -1.61846
141300 0.132276
141400 0.00516226
141500 -2.05189
141600 0.955916
141700 1.09752
141800 -1.05997
141900 -1.3988
142000 0.342489
142100 -0.209027
142200 -1.12107
142300 -0.72671
142400 -1.40376
142500 -0.930347
142600 -0.243704
142700 -1.14108
142800 -1.76381
142900 -0.408211
143000 -1.0844
143100 -0.841161
143200 -0.107774
143300 0.261418
143400 -0.884775
143500 -0.877451
143600 -0.179851
143700 -0.153339
143800 -1.45686
143900 -1.41641
144000 -0.238706
144100 -0.0821734
144200 -1.00568
144300 -1.09069
144400 -0.233934
144500 -0.613651
144600 -0.973571
144700 0.317059
144800 -0.500993
144900 -0.837328
145000 -1.14212
145100 -1.24784
145200 -0.578782
145300 -0.823134
145400 -0.957075
145500 0.0960223
145600 -1.00694
145700 -1.32465
145800 -0.94067
145900 0.447902
146000 -1.25968
146100 -0.406139
146200 -0.564989
146300 -1.29613
146400 -0.744646
146500 -0.831151
146600 -1.0026
146700 -0.806888
146800 -0.619361
146900 -1.74558
147000 -1.1993
147100 -0.977997
147200 0.0106232
147300 0.370578
147400 -0.561029
147500 -2.11875
147600 -1.08415
147700 -0.391254
147800 -0.669954
147900 -0.910266
148000 -0.447368
148100 -1.23661
148200 -1.0511
148300 -1.291
148400 0.373036
148500 -1.29294
148600 -1.5564
148700 -0.656494
148800 -0.221555
148900 -0.0270438
149000 -1.23462
149100 -0.977402
149200 -0.47972
149300 -0.205097
149400 0.598447
149500 -0.957202
149600 -0.59141
149700 -1.26457
149800 -0.527795
149900 -1.07729
150000 -0.166162
150100 -0.897532
150200 -1.15889
150300 -1.02603
150400 0.081238
150500 -0.902909
150600 -0.219491
150700 1.10987
150800 -0.38011
150900 -0.615149
151000 -1.1021
151100 -1.10117
151200 -0.476854
151300 0.429315
151400 0.382627
151500 -1.66105
151600 -1.52254
151700 -0.28378
151800 -0.186019
151900 -1.07491
152000 -1.20689
152100 -0.446965
152200 -0.48595
152300 -0.412412
152400 -0.259371
152500 -0.907149
152600 -1.85455
152700 -0.574382
152800 -0.477432
152900 -1.34247
153000 -0.88065
153100 -1.53182
153200 -0.245882
153300 -0.74411
153400 -1.81143
153500 -0.0964684
153600 -0.811244
153700 -0.888709
153800 -0.676839
153900 -1.6641
154000 -0.668684
154100 0.20118
154200 -0.638646
154300 -1.0807
154400 -0.858898
154500 0.607991
154600 -0.748537
154700 -0.807344
154800 -1.06321
154900 -0.458457
155000 -0.531383
155100 -1.34001
155200 -1.58456
155300 -1.60996
155400 0.217838
155500 -0.637984
155600 -1.2805
155700 -0.370674
155800 0.015336
155900 0.175179
156000 -0.869066
156100 -0.969409
156200 -1.7218
156300 -0.392583
156400 -0.775871
156500 -2.2049
156600 -1.30827
156700 -1.03594
156800 -0.433825
156900 -0.592635
157000 -0.738528
157100 -1.65371
157200 -0.474931
157300 -0.428686
157400 -0.726725
157500 -0.291451
157600 -0.236424
157700 -0.491587
157800 -0.57328
157900 -1.72406
158000 -1.31258
158100 -1.20148
158200 -0.0552675
158300 0.0417234
158400 -0.112109
158500 -0.195124
158600 -0.781727
158700 -1.32732
158800 -0.952497
158900 -1.45191
159000 0.597326
159100 -0.393034
159200 -0.259847
159300 -0.79042
159400 -1.45698
159500 -0.311452
159600 -0.0351332
159700 -0.703932
159800 -2.29894
159900 -1.02043
160000 -0.108595
160100 -0.0427835
