# Time-averaged data for fix stress_10
# TimeStep v_sigmayy_10
47200 12.349
47300 11.406
47400 11.2039
47500 11.4874
47600 12.7205
47700 11.5267
47800 11.1771
47900 11.5587
48000 12.4163
48100 12.1434
48200 12.0922
48300 12.4714
48400 12.5057
48500 12.227
48600 12.0602
48700 11.8115
48800 11.5902
48900 11.5122
49000 11.8867
49100 12.4621
49200 12.5239
49300 13.1888
49400 13.3492
49500 12.9183
49600 12.8156
49700 12.4826
49800 12.0318
49900 11.9166
50000 12.0033
50100 12.3775
50200 12.7314
50300 12.956
50400 12.9217
50500 12.6571
50600 12.956
50700 12.4606
50800 12.894
50900 12.9248
51000 12.2406
51100 12.6649
51200 12.8552
51300 12.4759
51400 12.5838
51500 12.7
51600 12.6397
51700 12.6249
51800 13.3552
51900 13.2793
52000 13.6479
52100 13.3676
52200 13.7065
52300 13.8956
52400 13.4632
52500 13.4682
52600 13.6805
52700 13.1667
52800 13.2857
52900 13.1925
53000 12.7903
53100 13.6779
53200 13.8794
53300 13.5896
53400 13.3536
53500 13.4829
53600 13.7013
53700 13.7055
53800 13.5314
53900 13.1034
54000 13.5661
54100 13.7418
54200 13.9251
54300 14.1871
54400 14.0288
54500 13.8056
54600 14.0141
54700 14.2802
54800 14.0813
54900 14.3309
55000 14.2752
55100 13.8795
55200 13.5291
55300 13.9199
55400 14.5271
55500 15.0424
55600 14.9269
55700 14.6712
55800 15.2197
55900 14.5232
56000 13.9501
56100 13.9663
56200 13.2219
56300 13.1408
56400 12.0506
56500 12.4246
56600 12.3796
56700 11.79
56800 12.4312
56900 12.5411
57000 13.3497
57100 13.619
57200 13.5255
57300 12.6629
57400 13.04
57500 12.7175
57600 12.1995
57700 12.5634
57800 12.4777
57900 12.9379
58000 13.4046
58100 13.1817
58200 13.388
58300 13.2808
58400 13.1907
58500 13.7424
58600 13.6134
58700 13.6771
58800 13.3988
58900 12.6087
59000 12.2616
59100 12.345
59200 12.6468
59300 13.0249
59400 13.2694
59500 13.1326
59600 12.5465
59700 12.7412
59800 13.1391
59900 13.5386
60000 14.2434
60100 13.7138
60200 13.7633
60300 13.5925
60400 13.843
60500 14.3575
60600 13.928
60700 14.3357
60800 13.8321
60900 13.7782
61000 14.2857
61100 14.0628
61200 14.1219
61300 13.657
61400 13.5522
61500 14.1511
61600 13.8506
61700 13.5283
61800 14.0733
61900 13.859
62000 14.2519
62100 13.7974
62200 13.8669
62300 14.3719
62400 14.6336
62500 14.4898
62600 14.4169
62700 13.6946
62800 13.8285
62900 13.9132
63000 14.1411
63100 14.0221
63200 14.3485
63300 14.1275
63400 14.2111
63500 14.8297
63600 14.8329
63700 14.3938
63800 14.7689
63900 14.8121
64000 14.7895
64100 14.2471
64200 14.3714
64300 14.8305
64400 15.0743
64500 15.3017
64600 15.9129
64700 14.9861
64800 13.9367
64900 13.5754
65000 14.0302
65100 14.7727
65200 14.9858
65300 14.645
65400 14.6849
65500 14.7708
65600 14.1179
65700 13.6915
65800 14.7971
65900 15.7514
66000 16.0687
66100 15.6568
66200 16.1203
66300 15.0412
66400 15.0166
66500 15.0713
66600 14.9517
66700 15.711
66800 15.5243
66900 15.5615
67000 15.9112
67100 15.7771
67200 15.6314
67300 15.4261
67400 16.4569
67500 16.6673
67600 16.8943
67700 17.4134
67800 18.2929
67900 18.6526
68000 19.355
68100 20.7371
68200 21.5075
68300 20.8635
68400 19.9773
68500 20.3905
68600 20.3948
68700 19.9499
68800 18.3248
68900 17.5005
69000 17.8243
69100 17.4891
69200 17.0989
69300 16.9804
69400 15.6657
69500 14.7649
69600 14.2355
69700 13.5744
69800 13.3401
69900 13.3928
70000 11.7653
70100 11.3783
70200 12.0093
70300 11.5275
70400 12.4944
70500 10.9074
70600 10.2386
70700 9.98431
70800 9.23889
70900 8.60375
71000 6.87791
71100 7.69458
71200 6.18484
71300 5.69379
71400 5.62948
71500 6.37038
71600 6.86905
71700 6.47954
71800 5.04776
71900 4.11535
72000 4.32511
72100 4.40483
72200 4.41936
72300 4.20969
72400 4.03438
72500 2.43214
72600 3.91948
72700 2.95339
72800 4.01025
72900 3.13782
73000 0.89814
73100 1.92875
73200 1.39626
73300 1.87328
73400 2.30366
73500 1.78181
73600 2.32032
73700 1.20655
73800 1.86042
73900 0.96715
74000 0.822685
74100 1.15849
74200 2.63358
74300 0.959182
74400 -0.0724951
74500 1.11037
74600 1.69523
74700 1.04576
74800 0.306251
74900 0.648054
75000 -0.0938382
75100 -0.401059
75200 -0.924901
75300 0.490507
75400 0.273946
75500 -0.536244
75600 0.80399
75700 -0.438971
75800 -0.0301903
75900 0.49939
76000 0.562124
76100 1.28385
76200 -0.236956
76300 -0.829179
76400 -0.69052
76500 0.904496
76600 0.301109
76700 -1.06815
76800 -0.690748
76900 0.31394
77000 -0.139209
77100 -0.119425
77200 -1.29777
77300 -1.49554
77400 -0.658273
77500 -0.668836
77600 0.145343
77700 0.108503
77800 0.82334
77900 0.855907
78000 -0.277666
78100 -0.115196
78200 -0.36496
78300 0.567795
78400 1.04291
78500 -0.695437
78600 -1.32057
78700 -1.24376
78800 -1.23136
78900 -0.45653
79000 -0.301261
79100 -1.34095
79200 -1.25864
79300 0.383044
79400 -1.21182
79500 -0.569696
79600 -0.868121
79700 0.437181
79800 -0.0223441
79900 -2.04666
80000 -0.778477
80100 -0.699904
80200 -0.247038
80300 -0.466942
80400 -0.763628
80500 -0.51519
80600 0.857696
80700 0.351323
80800 -0.530017
80900 -1.1627
81000 -0.176096
81100 -0.611997
81200 -0.799523
81300 -0.876219
81400 -1.36361
81500 -1.11295
81600 -0.234411
81700 1.35898
81800 -0.990182
81900 -1.07948
82000 -0.852682
82100 0.143283
82200 -0.201017
82300 0.985997
82400 0.306853
82500 -0.391781
82600 1.17522
82700 -0.00369008
82800 -1.244
82900 -0.326371
83000 -1.00156
83100 -1.27933
83200 0.281012
83300 0.295259
83400 0.819771
83500 1.04527
83600 0.533765
83700 -0.307953
83800 0.502957
83900 0.268248
84000 -0.517997
84100 0.0424725
84200 -0.796031
84300 0.0895467
84400 0.278988
84500 0.0525557
84600 -0.48895
84700 0.729846
84800 0.643665
84900 -0.0224345
85000 -0.356388
85100 0.613483
85200 0.360235
85300 -1.02593
85400 -0.762753
85500 -0.291275
85600 0.57834
85700 0.975141
85800 1.09427
85900 -0.277873
86000 -1.15188
86100 -1.12668
86200 0.25805
86300 1.67662
86400 -0.152896
86500 0.446827
86600 -0.160118
86700 0.128816
86800 0.705596
86900 -0.451089
87000 -0.465869
87100 -0.706846
87200 1.11033
87300 -0.161118
87400 -0.0352294
87500 0.546599
87600 -0.204027
87700 -0.481624
87800 0.724723
87900 0.480232
88000 0.802418
88100 0.481715
88200 -0.601204
88300 -1.40969
88400 -0.223823
88500 1.13535
88600 -0.46741
88700 0.0514491
88800 0.602838
88900 0.224054
89000 0.196861
89100 -0.415161
89200 0.735505
89300 0.0611476
89400 -0.217667
89500 0.654545
89600 -0.902519
89700 0.769171
89800 0.652584
89900 -0.30183
90000 0.399237
90100 1.17744
90200 -0.0413737
90300 -0.0111871
90400 0.260772
90500 -0.50829
90600 1.28864
90700 0.130516
90800 0.0528861
90900 0.586841
91000 0.924051
91100 0.675448
91200 -0.388753
91300 0.122792
91400 0.113028
91500 0.75267
91600 0.0511217
91700 0.32339
91800 0.471716
91900 0.506863
92000 0.0501767
92100 0.0488663
92200 -0.0805002
92300 -0.721598
92400 0.0856458
92500 1.69963
92600 0.696786
92700 -0.600247
92800 0.0560932
92900 0.947817
93000 0.372887
93100 -0.247366
93200 1.31395
93300 -0.411274
93400 0.842621
93500 -0.548145
93600 0.80272
93700 0.125378
93800 0.0629315
93900 -0.877286
94000 0.50754
94100 0.248817
94200 -0.331239
94300 0.64571
94400 0.840031
94500 0.25402
94600 -1.14749
94700 0.0564928
94800 0.68221
94900 0.842227
95000 0.391874
95100 -0.310787
95200 -0.706393
95300 -0.422272
95400 0.586722
95500 0.00978932
95600 0.124068
95700 -0.645451
95800 0.0679752
95900 -0.178591
96000 0.349863
96100 0.859244
96200 -0.497596
96300 0.509525
96400 0.545748
96500 0.582893
96600 -0.752146
96700 0.107989
96800 -0.289207
96900 0.671299
97000 0.851046
97100 0.345073
97200 -0.929844
97300 -1.04757
97400 -0.00178647
97500 0.299682
97600 1.13065
97700 1.5065
97800 -0.397729
97900 -0.305596
98000 1.03959
98100 0.264567
98200 -0.102517
98300 -0.555692
98400 0.390114
98500 1.02726
98600 -0.241291
98700 -0.511001
98800 0.497494
98900 0.801686
99000 0.344571
99100 -0.0275538
99200 0.233009
99300 0.573972
99400 0.182601
99500 0.524154
99600 0.146311
99700 -0.705109
99800 1.19613
99900 1.04433
100000 0.813122
100100 -1.21442
100200 -0.120955
100300 0.201755
100400 0.796963
100500 0.853934
100600 1.14238
100700 -0.574921
100800 -0.412431
100900 0.501179
101000 0.240044
101100 0.684957
101200 0.665624
101300 1.02504
101400 -0.308687
101500 -0.315927
101600 0.378442
101700 0.470948
101800 0.769736
101900 -0.56709
102000 -0.261067
102100 -0.0647856
102200 0.445455
102300 0.673715
102400 1.19796
102500 0.0469332
102600 1.35913
102700 0.35707
102800 -0.0550272
102900 0.34115
103000 0.388084
103100 -0.171029
103200 0.137552
103300 0.968977
103400 -0.861484
103500 -0.205529
103600 -0.514917
103700 0.630402
103800 -0.107639
103900 0.611895
104000 0.0107121
104100 -0.456191
104200 0.593135
104300 0.404935
104400 0.822501
104500 -0.0419085
104600 0.783428
104700 0.5205
104800 0.32911
104900 -0.415014
105000 0.447223
105100 -0.0910598
105200 0.544474
105300 0.503879
105400 0.358449
105500 1.31314
105600 0.237292
105700 -0.564953
105800 -0.0426062
105900 0.200041
106000 1.00403
106100 0.686291
106200 0.000263363
106300 -0.324647
106400 -0.381697
106500 0.0729507
106600 -0.191604
106700 1.26138
106800 -0.196019
106900 0.0987674
107000 0.153672
107100 -0.20627
107200 -0.506068
107300 -0.0026864
107400 -0.41283
107500 1.7191
107600 1.107
107700 -0.343643
107800 0.835729
107900 -0.65043
108000 -1.5508
108100 -0.455287
108200 -0.406262
108300 1.08485
108400 -0.552261
108500 0.55863
108600 0.586273
108700 1.14539
108800 0.330681
108900 -0.725088
109000 -0.0661047
109100 0.0946631
109200 1.03499
109300 0.825382
109400 -0.0422034
109500 -0.298408
109600 0.475347
109700 0.0715209
109800 -0.694101
109900 0.0160266
110000 -0.0443962
110100 0.276883
110200 1.13737
110300 0.858871
110400 0.973803
110500 0.0540572
110600 -0.628713
110700 -0.146982
110800 -0.715769
110900 -0.994348
111000 -0.0182417
111100 0.357335
111200 0.426751
111300 0.340231
111400 -0.493663
111500 0.534707
111600 0.097241
111700 0.731531
111800 -0.134696
111900 -0.428592
112000 -0.325875
112100 0.123898
112200 0.753518
112300 0.427674
112400 -0.0881138
112500 -0.111291
112600 -0.600805
112700 0.239351
112800 0.740827
112900 0.99259
113000 0.887928
113100 -0.421143
113200 -0.348083
113300 0.402064
113400 0.697572
113500 -0.226871
113600 -0.284617
113700 -0.105756
113800 0.276478
113900 0.400717
114000 0.766424
114100 0.2562
114200 0.0593804
114300 0.334843
114400 0.315216
114500 0.463354
114600 0.473415
114700 0.665601
114800 -0.971548
114900 -0.692995
115000 0.123707
115100 -0.11121
115200 0.241513
115300 -0.0357107
115400 -0.998046
115500 0.358578
115600 0.510417
115700 0.214561
115800 0.107668
115900 -0.139628
116000 -0.0184063
116100 0.707299
116200 0.29834
116300 -0.153258
116400 -0.175291
116500 -0.25659
116600 0.160062
116700 1.1317
116800 1.65723
116900 -0.0876147
117000 0.133568
117100 0.200437
117200 0.215184
117300 0.491387
117400 -0.856059
117500 -0.0593297
117600 0.775468
117700 -0.62027
117800 0.319682
117900 0.860351
118000 0.406286
118100 0.24692
118200 0.238723
118300 -0.0583628
118400 0.716213
118500 -0.228174
118600 1.12421
118700 0.40549
118800 0.510806
118900 -0.244595
119000 -0.144603
119100 -0.603201
119200 0.135362
119300 -0.0641207
119400 0.790439
119500 0.331024
119600 0.859302
119700 -0.362258
119800 -0.876681
119900 0.694507
120000 0.333092
120100 0.0990404
120200 -0.399659
120300 0.417386
120400 -0.273036
120500 0.102522
120600 -0.311431
120700 1.05609
120800 1.2964
120900 -0.847795
121000 -0.722597
121100 0.237563
121200 0.436437
121300 0.250649
121400 0.504451
121500 0.559317
121600 0.0924268
121700 -0.21519
121800 -0.202679
121900 -0.902778
122000 0.776735
122100 1.19376
122200 -0.732764
122300 -0.391195
122400 -0.417731
122500 0.381117
122600 0.840745
122700 -0.405247
122800 -0.246589
122900 0.443
123000 0.470311
123100 -0.572914
123200 0.879751
123300 0.672994
123400 -0.481306
123500 -0.131519
123600 -0.653254
123700 -0.227587
123800 0.0779245
123900 -0.410082
124000 0.244623
124100 0.627001
124200 0.79786
124300 -0.203104
124400 -0.346562
124500 -0.195283
124600 0.333141
124700 1.08364
124800 0.386211
124900 -0.926078
125000 -0.694668
125100 0.198163
125200 0.280562
125300 1.03581
125400 0.641652
125500 -0.887273
125600 0.457139
125700 -0.0887549
125800 0.0128899
125900 -0.343936
126000 -0.446324
126100 -1.35228
126200 -0.457788
126300 0.164114
126400 -0.313962
126500 -0.158295
126600 0.353847
126700 -0.213618
126800 0.416295
126900 -0.558205
127000 -0.177925
127100 0.303097
127200 -0.0777921
127300 -0.0514273
127400 -1.03813
127500 -0.910847
127600 -0.346958
127700 -0.17307
127800 1.23311
127900 0.197317
128000 0.0421038
128100 -0.120049
128200 0.12609
128300 0.322462
128400 0.12953
128500 -0.999476
128600 0.396812
128700 0.883977
128800 0.736178
128900 -0.864398
129000 -0.907227
129100 0.788377
129200 0.5715
129300 0.0211258
129400 0.0631611
129500 0.420207
129600 -1.04423
129700 -0.196734
129800 -0.0671292
129900 0.221146
130000 0.165517
130100 -0.666381
130200 0.0433142
130300 0.7508
130400 0.766106
130500 -0.435312
130600 -0.121244
130700 -0.362329
130800 0.208988
130900 0.419269
131000 0.648872
131100 -0.472373
131200 -1.69233
131300 -1.82009
131400 -0.780386
131500 0.611399
131600 1.11807
131700 0.323633
131800 0.379891
131900 -0.568897
132000 -1.09214
132100 -0.452439
132200 -0.0497091
132300 -0.115029
132400 -0.307106
132500 -0.491469
132600 0.0744522
132700 -0.0587373
132800 0.126962
132900 0.317429
133000 -0.106029
133100 -0.169941
133200 0.708439
133300 -0.206307
133400 -0.833311
133500 0.739571
133600 0.919811
133700 -0.796369
133800 -0.296412
133900 -0.907715
134000 -0.948699
134100 0.439536
134200 -0.793412
134300 0.424287
134400 0.335118
134500 -0.0483279
134600 0.165055
134700 -1.26602
134800 0.109417
134900 0.229126
135000 0.311577
135100 -0.560339
135200 0.692508
135300 -0.0131064
135400 0.630658
135500 0.486645
135600 0.169382
135700 -1.45384
135800 -0.618135
135900 -0.281212
136000 -1.09665
136100 -0.0993489
136200 0.603573
136300 0.513147
136400 -0.628182
136500 0.316339
136600 0.336735
136700 -0.160619
136800 0.124425
136900 -0.147053
137000 -0.647304
137100 0.827113
137200 0.139959
137300 -1.00777
137400 -0.6822
137500 1.79926
137600 0.0506878
137700 -0.20709
137800 -0.950002
137900 -0.0107959
138000 0.730618
138100 1.37684
138200 0.147727
138300 -0.453322
138400 0.0841821
138500 -0.539098
138600 0.854819
138700 1.08487
138800 0.072972
138900 0.363071
139000 -0.295586
139100 0.856959
139200 0.822557
139300 0.610417
139400 -0.690098
139500 1.01808
139600 -0.421686
139700 -0.748629
139800 0.952359
139900 -0.266853
140000 -0.288788
140100 -0.111299
140200 -0.0117245
140300 0.606424
140400 0.291852
140500 -0.135289
140600 -0.15779
140700 0.0722654
140800 -0.243955
140900 1.06372
141000 -1.80614
141100 -0.264004
141200 0.0436525
141300 -0.0667054
141400 -0.106664
141500 -0.966651
141600 -0.250185
141700 0.697191
141800 -0.0165695
141900 -0.362627
142000 -0.754997
142100 -0.908791
142200 -0.271318
142300 -0.298208
142400 0.465148
142500 0.381224
142600 0.440181
142700 0.461378
142800 -0.633313
142900 -0.569775
143000 0.0043161
143100 -0.838418
143200 -0.170491
143300 0.16724
143400 -1.20114
143500 -0.120127
143600 0.000587989
143700 0.477533
143800 0.409881
143900 0.983097
144000 -0.56482
144100 -1.18932
144200 0.0222834
144300 0.160386
144400 0.434527
144500 -0.854212
144600 0.748869
144700 0.906686
144800 -1.02112
144900 -0.751469
145000 -0.152157
145100 -0.140708
145200 -0.550635
145300 0.169502
145400 1.25786
145500 -0.322036
145600 0.0577545
145700 -0.124428
145800 -0.177822
145900 0.392295
146000 0.806054
146100 0.25591
146200 0.819489
146300 0.234237
146400 -0.0908641
146500 -0.0290209
146600 -0.522042
146700 -1.03951
146800 -0.918018
146900 -0.531993
147000 0.278522
147100 -0.0724524
147200 0.0529813
147300 0.718314
147400 -0.397997
147500 0.246934
147600 -0.202943
147700 -0.556857
147800 -0.931099
147900 -0.654523
148000 -0.294197
148100 -0.0772034
148200 0.608364
148300 1.32277
148400 -0.331107
148500 -0.77534
148600 0.62031
148700 -0.449026
148800 -0.51794
148900 0.622189
149000 -0.321539
149100 -1.20049
149200 -0.322821
149300 0.303816
149400 0.306169
149500 0.332476
149600 0.39278
149700 -0.0758928
149800 -0.0501741
149900 0.932888
150000 -0.996809
150100 -0.501899
150200 0.912007
150300 0.602347
150400 -0.858046
150500 0.0223335
150600 -0.113396
150700 0.179286
150800 0.29165
150900 0.179383
151000 -0.288791
151100 -0.504718
151200 -0.580428
151300 -0.398732
151400 -0.410533
151500 0.934287
151600 -0.135744
151700 0.214608
151800 -0.450309
151900 0.0424453
152000 -0.440439
152100 0.841843
152200 -0.562154
152300 -0.429611
152400 0.317105
152500 0.0719384
152600 -0.264957
152700 -0.31748
152800 0.00175581
152900 1.74635
153000 0.671916
153100 0.542296
153200 0.630578
153300 -0.175898
153400 0.423422
153500 0.297062
153600 0.182819
153700 -0.00616872
153800 -0.414581
153900 0.15242
154000 -0.735194
154100 0.712127
154200 0.127044
154300 0.301749
154400 0.0870766
154500 0.341355
154600 0.268286
154700 -0.0487593
154800 -0.515829
154900 -0.231693
155000 0.960169
155100 0.73565
155200 0.130702
155300 -0.556684
155400 -1.24922
155500 -0.290604
155600 0.822012
155700 0.412454
155800 -0.0339667
155900 -0.857005
156000 -0.569992
156100 0.0512989
156200 1.12168
156300 -0.144202
156400 0.109101
156500 -0.423017
156600 -0.38082
156700 0.0434667
156800 0.290198
156900 -0.584852
157000 -0.828125
157100 -1.01003
157200 0.454405
157300 0.610222
157400 -0.289794
157500 -0.40968
157600 0.0607913
157700 -0.196682
157800 0.503986
157900 -0.104355
158000 -0.717483
158100 -0.0635966
158200 -1.20774
158300 0.0229378
158400 -0.372604
158500 0.203932
158600 -0.0114534
158700 -0.684503
158800 0.33091
158900 -1.04573
159000 -0.930506
159100 -0.244774
159200 0.858042
159300 0.350685
159400 0.411223
159500 -0.351623
159600 -1.23676
159700 -0.601459
159800 -0.675858
159900 -0.149924
160000 0.14725
160100 -0.404388
