10200	4.91352
10300	5.1669
10400	6.0308
10500	4.6898
10600	4.30796
10700	4.86853
10800	4.03035
10900	3.73906
11000	3.64756
11100	2.95915
11200	4.26295
11300	3.30592
11400	3.29526
11500	3.71114
11600	3.4697
11700	2.67108
11800	2.14103
11900	1.47849
12000	2.47772
12100	3.78317
12200	4.85829
12300	4.79094
12400	5.04511
12500	4.92445
12600	5.23293
12700	4.82744
12800	4.88899
12900	5.03271
13000	4.01351
13100	4.88762
13200	5.11258
13300	5.16559
13400	5.79757
13500	5.25355
13600	5.3029
13700	6.07979
13800	5.60736
13900	6.37407
14000	6.31969
14100	6.75627
14200	6.44391
14300	6.73879
14400	5.93291
14500	6.85462
14600	6.19097
14700	5.46795
14800	5.26984
14900	5.13067
15000	5.02442
15100	4.99884
15200	5.79397
15300	5.29075
15400	5.70312
15500	5.64715
15600	5.62402
15700	5.22687
15800	4.97803
15900	5.31022
16000	5.51582
16100	5.69939
16200	6.00341
16300	4.91786
16400	5.7879
16500	6.70387
16600	7.20029
16700	8.46184
16800	7.43067
16900	6.25088
17000	6.06624
17100	6.30341
17200	5.88379
17300	6.17198
17400	5.66872
17500	6.22354
17600	5.62119
17700	5.75481
17800	5.90711
17900	5.51849
18000	5.45839
18100	5.6418
18200	6.16415
18300	6.64505
18400	6.64341
18500	5.42834
18600	5.5909
18700	5.04529
18800	6.09615
18900	5.47271
19000	6.71774
19100	6.3095
19200	5.84001
19300	6.04419
19400	6.91479
19500	7.28645
19600	7.33503
19700	7.13896
19800	7.21424
19900	6.48387
20000	6.58899
20100	5.45012
20200	5.91709
20300	5.6153
20400	5.90729
20500	6.33688
20600	7.13023
20700	6.90179
20800	6.43822
20900	5.92488
21000	7.27113
21100	7.54139
21200	6.46014
21300	6.41163
21400	5.963
21500	6.67247
21600	6.49617
21700	7.06008
21800	6.96237
21900	6.452
22000	6.7756
22100	7.41916
22200	7.93517
22300	7.38298
22400	7.71403
22500	7.86823
22600	7.95233
22700	7.9007
22800	8.22248
22900	8.12043
