# Time-averaged data for fix stress_6
# TimeStep v_sigmayy_5
60300 20.0295
60400 20.5209
60500 20.939
60600 21.148
60700 21.5249
60800 22.0875
60900 22.4382
61000 22.8457
61100 23.6649
61200 24.3768
61300 23.4495
61400 23.1294
61500 23.2877
61600 23.19
61700 23.8876
61800 23.3607
61900 23.9625
62000 24.594
62100 25.2741
62200 23.7991
62300 23.7596
62400 23.9139
62500 21.3306
62600 19.845
62700 19.7849
62800 19.2171
62900 18.1446
63000 18.3991
63100 18.1678
63200 16.8418
63300 17.4378
63400 16.1419
63500 15.5183
63600 15.1096
63700 15.6083
63800 15.2488
63900 15.3913
64000 15.6862
64100 16.4037
64200 16.0919
64300 15.8165
64400 15.7252
64500 14.9267
64600 14.1821
64700 14.8912
64800 14.0608
64900 14.1314
65000 13.505
65100 14.107
65200 12.6574
65300 11.6531
65400 11.6609
65500 12.5406
65600 11.9837
65700 11.9749
65800 10.053
65900 7.58766
66000 4.05561
66100 2.89608
66200 3.45738
66300 0.801151
66400 0.718481
66500 1.24292
66600 1.53298
66700 -0.35563
66800 0.911308
66900 1.23995
67000 -0.214261
67100 0.377175
67200 -0.505379
67300 -0.396535
67400 0.878849
67500 0.00716195
67600 0.322869
67700 -0.034005
67800 -1.03627
67900 -0.485337
68000 -0.154415
68100 -0.050773
68200 -0.0952759
68300 -0.129909
68400 -0.111799
68500 -0.538985
68600 -1.35993
68700 0.139667
68800 0.490713
68900 -0.103093
69000 -0.922319
69100 -0.188423
69200 0.31409
69300 -1.0406
69400 -2.72477
69500 -0.790993
69600 -0.135285
69700 -0.0646009
69800 -0.680113
69900 -1.02405
70000 -0.589365
70100 0.16635
70200 -0.0695828
70300 0.121668
70400 1.51334
70500 0.328611
70600 -1.41936
70700 -1.45846
70800 -0.192004
70900 -0.804094
71000 0.283665
71100 -0.162201
71200 -0.0407612
71300 0.127955
71400 0.079506
71500 -0.616321
71600 -1.97188
71700 -0.625058
71800 -0.266216
71900 0.422701
72000 -0.570747
72100 -0.328251
72200 -0.95671
72300 0.336282
72400 0.20521
72500 -0.635701
72600 -0.37152
72700 -1.6613
72800 -0.14514
72900 0.440571
73000 0.100179
73100 0.553137
73200 1.03919
73300 -1.22473
73400 -0.543843
73500 -0.549135
73600 -1.42924
73700 -0.479212
73800 0.462179
73900 0.284551
74000 -1.08022
74100 -0.754901
74200 -0.696627
74300 -0.279085
74400 -0.0585972
74500 -0.594412
74600 0.896261
74700 -0.920438
74800 -1.08688
74900 -0.807917
75000 0.635155
75100 0.39934
75200 -0.120153
75300 -0.210237
75400 0.472988
75500 0.0851964
75600 -0.887868
75700 -0.151424
75800 0.795375
75900 -0.188264
76000 -0.109878
76100 0.0373902
76200 -0.0655864
76300 0.352837
76400 -0.631732
76500 -0.73401
76600 0.736502
76700 -0.0699384
76800 -0.391257
76900 -0.0824101
77000 -0.126698
77100 0.972283
77200 0.493158
77300 -0.0969176
77400 -0.676735
77500 -0.643274
77600 -0.23399
77700 0.822846
77800 1.63109
77900 0.523911
78000 -0.0808288
78100 0.160419
